x,y
752.37109375,265.40234375
751.02734375,265.41015625
753.2421875,264.66796875
752.2734375,265.73046875
751.8203125,266.69140625
750.33203125,268.39453125
750.421875,268.14453125
752.1171875,268.00390625
749.93359375,268.00390625
751.0625,267.17578125
750.515625,268.75390625
751.7421875,267.47265625
750.90625,267.25
751.78125,268.87890625
751.140625,268.37890625
750.33984375,267.71875
750.9921875,267.26171875
750.1171875,266.90234375
750.015625,265.00390625
749.87109375,265.50390625
749.87109375,265.375
749.87109375,265.70703125
749.87109375,265.23828125
749.96484375,265.38671875
749.87109375,265.7109375
749.87109375,264.7109375
749.87109375,265.1796875
749.9375,264.0078125
749.87109375,263.5
750.03125,264.421875
750.92578125,265.0859375
750.92578125,264.484375
750.2109375,265.984375
751.2109375,264.984375
756.8359375,258.3046875
759.8359375,253.9375
761.5859375,249.8125
763.140625,244.875
768.640625,236.375
770.015625,234
773.765625,229.25
776.078125,226
781.515625,220.4375
784.578125,217.4375
790.328125,212.1875
795.828125,208.67578125
800.72265625,204.875
807.32421875,200.55859375
813.67578125,195.73046875
822.5078125,189.8046875
830.12109375,185.7890625
836.69921875,180.55859375
847.67578125,177.671875
855.8671875,173.0859375
864.32421875,167.57421875
872.1484375,164.7421875
881.82421875,161.3125
891.82421875,159.13671875
901.82421875,156.83984375
911.23046875,154.93359375
920.48828125,154.83984375
931.1875,154.83984375
939,153.1484375
948.44921875,154.40625
956.46484375,152.34765625
965.82421875,153.54296875
974.55078125,154.109375
981.94921875,154.1640625
988.0546875,155.80078125
996.1015625,159.4453125
1002.05078125,161.2734375
1008.23046875,162.6640625
1012.72265625,166.6640625
1019.08984375,169.30859375
1022.84375,172.14453125
1027.29296875,175.5390625
1031.578125,177.5078125
1033.94921875,179.2578125
1038.94921875,183.71875
1042.76171875,185.96484375
1044.12890625,188.6640625
1046.17578125,190.47265625
1048.0859375,192.80078125
1049.1796875,194.5
1051.015625,195.78125
1052.1953125,197.58984375
1052.37890625,198.50390625
1054.7109375,202.74609375
1055.8984375,203.296875
1055.94140625,204.90234375
1056.94921875,206.7578125
1057.24609375,208.6640625
1058.26171875,211.5078125
1059.6015625,212.3203125
1059.69140625,214.453125
1060.703125,216.72265625
1060.94921875,220.7578125
1060.94921875,222.41015625
1062.27734375,224.31640625
1062.94921875,227.70703125
1063.65234375,231.64453125
1064.12890625,234.5859375
1064.984375,236.05078125
1065.5859375,239.515625
1067.26171875,242.00390625
1067.80078125,244.44921875
1067.94921875,246.94921875
1067.47265625,250.92578125
1068.94921875,251.49609375
1068.78125,253.234375
1065.9375,257.64453125
1067.64453125,257.76171875
1065.125,258.828125
1065.12109375,258.83984375
1065.12109375,259.0234375
1065.140625,259.078125
1065.6796875,259.40625
1066.078125,259.41015625
1065.2890625,259.390625
1066.640625,258.90234375
1066.34765625,259.29296875
1065.8203125,259.37109375
1066.8046875,259.31640625
1066.8046875,259.2890625
1066.30859375,258.73046875
1066.26953125,259.234375
1066.29296875,259.1484375
1066.5859375,259.37890625
1066.640625,259.46484375
1066.640625,259.484375
1066.296875,259.5546875
1066.640625,260.46875
1066.390625,260.23046875
1066.2265625,258.98046875
1066.0078125,258.6953125
1061.19140625,263.671875
1065.13671875,262.359375
1065.12109375,262.3828125
1064.69140625,262.359375
1064.39453125,260.35546875
1065.76953125,259.7421875
1065.6796875,259.53125
1064.21875,261.9609375
1065.796875,260.1875
1064.16015625,262.04296875
1065.1875,262.29296875
1064.1875,262.29296875
1064.63671875,262.29296875
1064.4140625,262.29296875
1064.01953125,262.32421875
1063.06640625,262.29296875
1063.37109375,262.29296875
1063.3359375,262.29296875
1063.01953125,262.54296875
1063.1484375,262.35546875
1063.2421875,262.29296875
1062.5078125,262.29296875
1062.86328125,262.29296875
1062.46875,262.29296875
1065.13671875,260.79296875
1061.1875,264.8046875
1063.1875,262.1640625
1063.3515625,262.54296875
1063.6875,261.53125
1061.05859375,264.97265625
1061.05859375,265.09375
1066.8125,259
1066.8125,259
1067.046875,259.5
1067.25,258.25
1063.5703125,264.86328125
1059.72265625,266.0625
1059.7734375,266.05859375
1060.0234375,266.05859375
1060.0234375,266.359375
1059.66015625,266.93359375
1059.609375,266.296875
1059.765625,266.40234375
1059.87109375,266.4140625
1059.84375,266.34765625
1059.53515625,266.43359375
1059.73828125,266.05859375
1060.328125,266.26171875
1059.43359375,266.32421875
1059.8984375,266.24609375
1059.5234375,265.8828125
1059.75,266.390625
1068.625,259.75
1068.35546875,259.80859375
1068.35546875,259.80859375
1067.9375,260.24609375
1068.4296875,260.8515625
1067.53125,261.80859375
1067.30078125,262.14453125
1067.35546875,261.61328125
1067.30078125,262.14453125
1067.39453125,261.578125
1067.44921875,262
1067.234375,262.2109375
1067.234375,262.2109375
1067.51953125,262.30859375
1066.67578125,263.48046875
1065.89453125,264.29296875
1066.28515625,264.23046875
1065.87109375,264.1953125
1066.10546875,264.30859375
1065.8125,264.37890625
1066.21484375,264.30859375
1066.48046875,264.30859375
1065.55859375,264.44140625
1065.73828125,264.3984375
1065.99609375,264.30859375
1066.01171875,264.140625
1065.85546875,264.04296875
1066.57421875,263.30859375
1066.6171875,262.80859375
1066.9140625,262.2734375
1067.48828125,262.078125
1066.5546875,262.30859375
1066.9140625,262.2734375
1066.53515625,263.40625
1066.0234375,263.30859375
1066.6796875,263.30859375
1066.74609375,263.30859375
1067.5234375,262.80859375
1066.6875,263.62109375
1067.203125,262.80859375
1067.203125,262.80859375
1067.0078125,262.30859375
1066.75,263.31640625
1066.85546875,263.2734375
1066.85546875,263.2734375
1067.45703125,262.80859375
1067.0546875,262.2578125
1067.19921875,261.93359375
1067.5546875,262.30859375
1067.35546875,262.4765625
1067.35546875,262.4765625
1066.35546875,263.62109375
1066.35546875,263.62109375
1066.44140625,263.51171875
1066.44140625,263.51171875
1066.5,263.0390625
1067.2578125,261.80859375
1067.171875,261.09375
1066.53515625,261.8203125
1067.5546875,261.04296875
1067.1640625,261.1484375
1066.78515625,261.30859375
1066.35546875,262.4765625
1066.74609375,262.30859375
1067.3046875,261.96484375
1067.3046875,261.96484375
1067.3046875,261.96484375
1067.3046875,261.96484375
1067.3046875,261.96484375
1067.48046875,261.89453125
1067.4375,261.953125
1067.3046875,262.08203125
1066.54296875,262.68359375
1067.3046875,262.05859375
1066.3046875,263.33203125
1066.3046875,263.9453125
1066.28515625,263.96484375
1065.84375,263.46484375
1065.11328125,264.96484375
1065.5390625,263.96484375
1064.890625,264.3828125
1065.65625,263.96484375
1064.7421875,264.51953125
1064.515625,264.6484375
1064.5234375,264.55859375
1064.40625,265.1171875
1064.41796875,264.55859375
1063.98046875,265.125
1064.5546875,263.96484375
1064.33203125,263.5859375
1063.734375,264.46484375
1063.59765625,264.89453125
1063.9921875,264.46484375
1064.3046875,264.640625
1063.921875,264.46484375
1064.34375,264.46484375
1064.1875,264.05859375
1063.59375,264.5390625
1063.515625,264.89453125
1063.4609375,265.03515625
1064.73046875,263.89453125
1064.515625,264.89453125
1064.45703125,265.18359375
1064.515625,264.07421875
1064.515625,263.94140625
1065.26953125,262.89453125
1065.515625,262.93359375
1065.3046875,262.89453125
1065.515625,262.6875
1064.6796875,263.89453125
1064.34765625,264.39453125
1064.1015625,264.39453125
1064.515625,264.3359375
1064.40625,263.95703125
1064.6015625,263.69921875
1065.22265625,263.39453125
1064.703125,264.74609375
1063.7734375,265.39453125
1063.93359375,265.39453125
1063.77734375,265.12890625
1063.9296875,264.39453125
1064.18359375,264.39453125
1064.36328125,264.97265625
1063.76953125,265.39453125
1064.625,265.4765625
1063.515625,265.25390625
1063.4453125,265.2421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
1063.41015625,265.57421875
