jointFR1,jointFR2,jointFR3,footFRx,footFRy,footFRz,jointMR1,jointMR2,jointMR3,footMRx,footMRy,footMRz,jointHR1,jointHR2,jointHR3,footHRx,footHRy,footHRz
0.79684436321259,0.59537100791931,-1.7594842910767,0.31651961803436,-0.1781347990036,0.43145591020584,0.27752029895782,0.51684200763702,-1.650093793869,0.11486473679543,-0.18892540037632,0.4376075565815,-0.55103576183319,0.48662242293358,-1.6120297908783,-0.1142080873251,-0.2048122882843,0.39408940076828
0.7972766160965,0.59349513053894,-1.7597985267639,0.3164174258709,-0.17790178954601,0.43103134632111,0.27816540002823,0.51521122455597,-1.6515146493912,0.11488100141287,-0.18857000768185,0.43725964426994,-0.5517401099205,0.48592692613602,-1.6135660409927,-0.11414049565792,-0.20440848171711,0.39380589127541
0.79768264293671,0.591612637043,-1.7601138353348,0.31631618738174,-0.17766289412975,0.43060341477394,0.27883505821228,0.51354771852493,-1.6528916358948,0.11490812152624,-0.18820676207542,0.43691095709801,-0.55245316028595,0.48523706197739,-1.6151096820831,-0.11406811326742,-0.20399436354637,0.39352828264236
0.79806625843048,0.5897136926651,-1.7604149580002,0.31621617078781,-0.17744725942612,0.430161267519,0.27953267097473,0.51183491945267,-1.6542018651962,0.11494471132755,-0.18786099553108,0.43655127286911,-0.55317014455795,0.48457518219948,-1.6166822910309,-0.11399049311876,-0.20358385145664,0.39325511455536
0.79842936992645,0.58780229091644,-1.7607039213181,0.31610530614853,-0.1772359162569,0.42972579598427,0.2802506685257,0.51007515192032,-1.6554462909698,0.11497714370489,-0.18752199411392,0.43619221448898,-0.55389219522476,0.48399585485458,-1.6183381080627,-0.11391690373421,-0.20317399501801,0.39298993349075
0.79878175258636,0.58588975667953,-1.760994553566,0.31599134206772,-0.17700392007828,0.42930015921593,0.28098624944687,0.50828778743744,-1.6566529273987,0.11501174420118,-0.18716605007648,0.43584048748016,-0.55462169647217,0.48351049423218,-1.6200902462006,-0.11384081840515,-0.2027458101511,0.39274224638939
0.79912519454956,0.58396255970001,-1.7612682580948,0.31588539481163,-0.17678532004356,0.42885988950729,0.28174018859863,0.50647288560867,-1.6578245162964,0.11505731940269,-0.18681551516056,0.43548133969307,-0.55535632371902,0.48310816287994,-1.6219304800034,-0.1137555539608,-0.20231212675571,0.39250394701958
0.79944658279419,0.58199423551559,-1.7614848613739,0.31577771902084,-0.17659318447113,0.42841073870659,0.28250634670258,0.50462359189987,-1.6589488983154,0.11510200053453,-0.18648211658001,0.43511584401131,-0.55609381198883,0.48276370763779,-1.6238293647766,-0.11367129534483,-0.20188722014427,0.39226606488228
0.79974293708801,0.57998305559158,-1.7616379261017,0.31566426157951,-0.17639288306236,0.42797189950943,0.28327965736389,0.50275301933289,-1.6600441932678,0.11514092981815,-0.18613758683205,0.43475893139839,-0.55683606863022,0.48246186971664,-1.6257705688477,-0.11359119415283,-0.20145407319069,0.39203637838364
0.80002212524414,0.57793408632278,-1.761735200882,0.31555768847466,-0.17619036138058,0.42752751708031,0.28406220674515,0.50087106227875,-1.6611263751984,0.11518652737141,-0.18578338623047,0.43440282344818,-0.55758416652679,0.48219674825668,-1.6277511119843,-0.11350503563881,-0.20100948214531,0.39181551337242
0.80028402805328,0.57584238052368,-1.7617709636688,0.3154568374157,-0.17601406574249,0.42706719040871,0.28485417366028,0.49896639585495,-1.6621794700623,0.11523741483688,-0.18544469773769,0.43403750658035,-0.55833458900452,0.4819540977478,-1.6297564506531,-0.11341487616301,-0.20057171583176,0.39159327745438
0.8005291223526,0.57371735572815,-1.7617570161819,0.31534913182259,-0.17584452033043,0.42661166191101,0.28564947843552,0.49703961610794,-1.663202047348,0.11528111994267,-0.18511092662811,0.43367412686348,-0.5590872168541,0.48172068595886,-1.6317694187164,-0.11333067715168,-0.20013938844204,0.39136976003647
0.80076563358307,0.57157564163208,-1.7617161273956,0.31524094939232,-0.17565624415874,0.42616486549377,0.28644573688507,0.49509739875793,-1.6642067432404,0.11532328277826,-0.1847605407238,0.43331769108772,-0.55984532833099,0.48149719834328,-1.6337926387787,-0.11324632912874,-0.19969366490841,0.39115437865257
0.80099761486053,0.5694152712822,-1.761647105217,0.31514149904251,-0.17547936737537,0.42570462822914,0.28723376989365,0.49310660362244,-1.6651562452316,0.11537090688944,-0.184420093894,0.43294969201088,-0.56060671806335,0.48129105567932,-1.635835647583,-0.11315426975489,-0.19924578070641,0.39094325900078
0.80122065544128,0.56723177433014,-1.7615442276001,0.31503987312317,-0.17532284557819,0.425238519907,0.28799599409103,0.49102449417114,-1.6659950017929,0.1154123917222,-0.18410268425941,0.43256995081902,-0.56136864423752,0.48112091422081,-1.6379125118256,-0.11306305229664,-0.19880758225918,0.39073312282562
0.80144011974335,0.56503903865814,-1.7614239454269,0.31493276357651,-0.17514999210834,0.4247861802578,0.28872954845428,0.48886227607727,-1.6667383909225,0.11544387042522,-0.18377907574177,0.43219387531281,-0.56213289499283,0.48100781440735,-1.6400421857834,-0.11297514289618,-0.19836062192917,0.39053404331207
0.80167174339294,0.56283962726593,-1.7612892389297,0.314836114645,-0.17496812343597,0.42433029413223,0.2894429564476,0.48663824796677,-1.6674109697342,0.11547906696796,-0.18345092236996,0.43181404471397,-0.56290107965469,0.48095417022705,-1.6422312259674,-0.11288001388311,-0.19790142774582,0.39034700393677
0.80192303657532,0.56062197685242,-1.7611219882965,0.31474846601486,-0.17480738461018,0.42386046051979,0.29014140367508,0.48435151576996,-1.6680084466934,0.11551615595818,-0.1831446737051,0.43142080307007,-0.56366980075836,0.48094511032104,-1.6444636583328,-0.11278071254492,-0.19745162129402,0.39015954732895
0.80219185352325,0.55839264392853,-1.760929107666,0.31465566158295,-0.17463892698288,0.42340275645256,0.2908251285553,0.48201477527618,-1.6685431003571,0.11554205417633,-0.18283976614475,0.43103083968163,-0.56444019079208,0.48096445202827,-1.6467214822769,-0.11268831789494,-0.19700333476067,0.3899747133255
0.8024810552597,0.55616056919098,-1.7607253789902,0.31456851959229,-0.17444834113121,0.42295160889626,0.29149931669235,0.4796484708786,-1.6690437793732,0.11556887626648,-0.1825185418129,0.43064588308334,-0.56521558761597,0.4810094833374,-1.6490044593811,-0.11259282380342,-0.19653964042664,0.38980054855347
0.80278623104095,0.55391752719879,-1.7605006694794,0.31449249386787,-0.17427283525467,0.42248475551605,0.2921707034111,0.47725045681,-1.6695063114166,0.11560316383839,-0.18220980465412,0.43025010824203,-0.56599348783493,0.48107334971428,-1.6513079404831,-0.11249002069235,-0.19607937335968,0.38962650299072
0.803098320961,0.55165982246399,-1.7602508068085,0.314413189888,-0.17410987615585,0.42201793193817,0.29283660650253,0.47481733560562,-1.6699222326279,0.11563128978014,-0.18191538751125,0.42985072731972,-0.56677180528641,0.48114207386971,-1.6536136865616,-0.11239179223776,-0.19562968611717,0.3894484937191
0.80341827869415,0.54940193891525,-1.7599943876266,0.31432974338531,-0.1739255040884,0.42156577110291,0.293496966362,0.47236621379852,-1.6703144311905,0.11565317213535,-0.18160653114319,0.42946034669876,-0.56755465269089,0.48121422529221,-1.6559212207794,-0.11229756474495,-0.19517122209072,0.38927611708641
0.80374896526337,0.54714238643646,-1.7597324848175,0.31425502896309,-0.17373548448086,0.42110791802406,0.29415822029114,0.46990269422531,-1.6706931591034,0.11568231880665,-0.18129108846188,0.42906838655472,-0.56834214925766,0.48129287362099,-1.6582370996475,-0.11219648271799,-0.19470383226871,0.38910916447639
0.80405592918396,0.54494887590408,-1.759556055069,0.31415191292763,-0.17355959117413,0.42066058516502,0.29481738805771,0.46740514039993,-1.6710265874863,0.11571300029755,-0.18099817633629,0.42866423726082,-0.56912976503372,0.48138725757599,-1.6605671644211,-0.11209224909544,-0.19424740970135,0.38894182443619
0.80427694320679,0.54300111532211,-1.7597053050995,0.31399694085121,-0.17336457967758,0.42025703191757,0.29546117782593,0.46485251188278,-1.6712853908539,0.11573322862387,-0.18070819973946,0.42826226353645,-0.56991708278656,0.48152911663055,-1.6629372835159,-0.11199350655079,-0.19379119575024,0.38878130912781
