Time (s),CPG0,CPG1,Z_POS (Meters),CL0 (Degrees),FL0 (Degrees),TL0 (Degrees)
22.11,-5.748e-02,+8.552e-01,-1.93,2.095,1.983,1.988
22.13,+1.544e-01,+8.369e-01,-1.919,2.066,1.984,1.817
22.15,+4.199e-01,+8.097e-01,-1.886,2.047,1.984,1.64
22.16,+6.711e-01,+7.675e-01,-1.882,2.037,1.984,1.542
22.18,+8.225e-01,+7.147e-01,-1.899,2.015,1.984,1.381
22.19,+8.768e-01,+6.530e-01,-1.908,2.0,1.984,1.313
22.21,+8.897e-01,+5.908e-01,-1.907,1.979,1.984,1.213
22.23,+8.898e-01,+5.285e-01,-1.892,1.965,1.984,1.154
22.24,+8.862e-01,+4.628e-01,-1.887,1.962,1.984,1.145
22.26,+8.810e-01,+3.882e-01,-1.895,1.958,1.984,1.144
22.27,+8.745e-01,+2.975e-01,-1.907,1.95,1.984,1.155
22.29,+8.662e-01,+1.797e-01,-1.925,1.936,1.983,1.178
22.31,+8.546e-01,+1.900e-02,-1.925,1.929,1.983,1.201
22.32,+8.372e-01,-2.000e-01,-1.924,1.931,1.991,1.219
22.34,+8.096e-01,-4.655e-01,-1.917,1.943,2.021,1.253
22.36,+7.656e-01,-6.985e-01,-1.868,1.959,2.079,1.292
22.369999,+7.074e-01,-8.262e-01,-1.841,1.973,2.146,1.323
22.389999,+6.434e-01,-8.710e-01,-1.796,2.006,2.274,1.382
22.409999,+5.792e-01,-8.814e-01,-1.747,2.058,2.373,1.445
22.419999,+5.184e-01,-8.824e-01,-1.696,2.114,2.373,1.493
22.439999,+4.532e-01,-8.788e-01,-1.577,2.216,2.354,1.582
22.449999,+2.495e-01,-8.299e-01,-1.508,2.262,2.331,1.629
22.469999,-8.891e-02,-7.677e-01,-1.35,2.339,2.278,1.708
22.489999,-5.019e-01,-6.911e-01,-1.212,2.408,2.198,1.778
22.499999,-7.918e-01,-5.712e-01,-1.164,2.447,2.131,1.818
22.519999,-8.584e-01,-4.864e-01,-1.095,2.507,2.015,1.888
22.539999,-8.711e-01,-3.913e-01,-1.006,2.541,1.987,1.951
22.549999,-8.701e-01,-2.626e-01,-0.9651,2.544,1.985,1.987
22.569999,-8.612e-01,-9.521e-02,-0.9054,2.545,1.984,2.054
22.589999,-8.457e-01,+1.238e-01,-0.8521,2.545,1.984,2.123
22.599999,-8.180e-01,+3.934e-01,-0.833,2.531,1.984,2.164
22.619999,-7.731e-01,+6.567e-01,-0.8233,2.486,1.984,2.223
22.639999,-7.106e-01,+8.164e-01,-0.8435,2.426,1.984,2.26
22.649999,-6.418e-01,+8.728e-01,-0.8508,2.396,1.983,2.277
22.669999,-5.804e-01,+8.824e-01,-0.8494,2.349,1.983,2.304
22.689999,-5.197e-01,+8.814e-01,-0.829,2.307,1.983,2.319
22.699999,-4.563e-01,+8.773e-01,-0.8189,2.28,1.983,2.312
22.719999,-3.790e-01,+8.737e-01,-0.808,2.228,1.984,2.28
22.729999,-2.691e-01,+8.715e-01,-0.8267,2.193,1.984,2.226
22.749999,-1.220e-01,+8.631e-01,-0.8806,2.133,1.984,2.106
22.769999,+8.062e-02,+8.490e-01,-0.9439,2.09,1.984,1.958
22.779999,+3.458e-01,+8.262e-01,-0.9831,2.077,1.984,1.859
22.799999,+6.203e-01,+7.894e-01,-1.078,2.051,1.984,1.67
22.819999,+8.003e-01,+7.359e-01,-1.196,2.023,1.984,1.504
22.829999,+8.708e-01,+6.730e-01,-1.256,2.009,1.984,1.428
22.849999,+8.891e-01,+6.097e-01,-1.342,1.987,1.983,1.309
22.869999,+8.907e-01,+5.474e-01,-1.397,1.972,1.984,1.222
22.879999,+8.876e-01,+4.831e-01,-1.42,1.967,1.984,1.184
22.899999,+8.827e-01,+4.118e-01,-1.456,1.957,1.984,1.126
22.919999,+8.766e-01,+3.270e-01,-1.49,1.95,1.984,1.088
22.929999,+8.690e-01,+2.186e-01,-1.508,1.948,1.984,1.08
22.949999,+8.585e-01,+7.264e-02,-1.543,1.946,1.983,1.078
22.959999,+8.432e-01,-1.280e-01,-1.558,1.946,1.984,1.093
22.979999,+8.193e-01,-3.845e-01,-1.594,1.941,1.984,1.123
22.989999,+7.816e-01,-6.397e-01,-1.618,1.934,1.984,1.143
23.009999,+7.283e-01,-8.021e-01,-1.669,1.926,1.987,1.178
23.029999,+6.670e-01,-8.661e-01,-1.709,1.926,2.0,1.209
23.039999,+6.054e-01,-8.831e-01,-1.724,1.932,2.014,1.229
23.059999,+5.445e-01,-8.845e-01,-1.765,1.946,2.049,1.264
23.079999,+4.813e-01,-8.812e-01,-1.817,1.96,2.105,1.299
23.089999,+4.113e-01,-8.760e-01,-1.844,1.971,2.156,1.323
23.109999,+3.278e-01,-8.696e-01,-1.888,1.993,2.26,1.37
23.129999,+2.216e-01,-8.615e-01,-1.914,2.026,2.362,1.422
23.149999,-1.904e-02,-8.214e-01,-1.923,2.083,2.424,1.48
23.159999,-4.378e-01,-7.307e-01,-1.924,2.145,2.407,1.528
23.179999,-7.863e-01,-5.796e-01,-1.925,2.247,2.371,1.605
23.199999,-8.836e-01,-3.852e-01,-1.925,2.333,2.329,1.666
23.209999,-8.782e-01,-2.060e-01,-1.925,2.379,2.276,1.712
23.229999,-8.673e-01,+1.364e-02,-1.925,2.458,2.133,1.811
23.239999,-8.555e-01,+2.615e-01,-1.923,2.488,2.04,1.872
23.259999,-8.417e-01,+4.724e-01,-1.853,2.525,1.989,1.976
23.269999,-8.292e-01,+5.976e-01,-1.805,2.53,1.985,2.031
23.289999,-8.047e-01,+6.971e-01,-1.729,2.522,1.984,2.122
23.309999,-7.706e-01,+7.776e-01,-1.707,2.481,1.984,2.187
23.329999,-7.392e-01,+8.188e-01,-1.717,2.423,1.984,2.23
23.339999,-7.162e-01,+8.336e-01,-1.728,2.397,1.984,2.251
23.359999,-6.967e-01,+8.412e-01,-1.755,2.354,1.983,2.286
23.379999,-6.719e-01,+8.513e-01,-1.731,2.32,1.983,2.312
23.389999,-6.378e-01,+8.627e-01,-1.71,2.298,1.984,2.316
23.409999,-5.864e-01,+8.753e-01,-1.689,2.255,1.984,2.305
23.429999,-5.122e-01,+8.853e-01,-1.723,2.204,1.984,2.26
23.439999,-4.294e-01,+8.838e-01,-1.762,2.171,1.984,2.199
23.459999,-3.307e-01,+8.782e-01,-1.862,2.117,1.984,2.072
23.479999,-2.040e-01,+8.698e-01,-1.929,2.083,1.982,1.92
23.489999,-4.732e-02,+8.537e-01,-1.926,2.069,1.982,1.822
23.509999,+1.656e-01,+8.347e-01,-1.89,2.044,1.984,1.632
23.529999,+4.301e-01,+8.067e-01,-1.796,2.024,1.984,1.456
23.539999,+6.440e-01,+7.378e-01,-1.768,2.009,1.984,1.376
23.559999,+7.757e-01,+6.461e-01,-1.765,1.987,1.984,1.257
23.579999,+8.337e-01,+5.320e-01,-1.837,1.971,1.984,1.185
23.599999,+8.543e-01,+4.115e-01,-1.909,1.961,1.983,1.153
23.609999,+8.608e-01,+3.016e-01,-1.917,1.959,1.983,1.157
23.629999,+8.592e-01,+1.789e-01,-1.901,1.955,1.983,1.17
23.649999,+8.509e-01,+1.747e-02,-1.908,1.947,1.984,1.19
23.669999,+8.336e-01,-2.013e-01,-1.927,1.947,1.987,1.213
23.689999,+8.042e-01,-4.618e-01,-1.925,1.952,2.002,1.237
23.699999,+7.591e-01,-6.901e-01,-1.925,1.962,2.031,1.261
23.719999,+7.022e-01,-8.204e-01,-1.925,1.983,2.122,1.317
23.739999,+6.402e-01,-8.688e-01,-1.847,2.03,2.261,1.398
23.749999,+5.804e-01,-8.822e-01,-1.717,2.121,2.241,1.477
23.769999,+5.194e-01,-8.826e-01,-1.431,2.277,2.153,1.622
23.789999,+4.543e-01,-8.790e-01,-1.229,2.392,2.059,1.74
23.809999,+3.799e-01,-8.735e-01,-1.11,2.472,1.994,1.834
23.819999,+2.887e-01,-8.666e-01,-1.054,2.504,1.987,1.881
23.839999,+1.698e-01,-8.576e-01,-0.9817,2.541,1.984,1.961
23.859999,+7.564e-03,-8.449e-01,-0.9672,2.544,1.984,2.031
23.879999,-2.127e-01,-8.259e-01,-0.88,2.544,1.984,2.101
23.889999,-4.768e-01,-7.957e-01,-0.8304,2.534,1.984,2.145
23.899999,-7.066e-01,-7.489e-01,-0.8024,2.502,1.984,2.178
23.919999,-8.302e-01,-6.862e-01,-0.7632,2.441,1.984,2.227
23.939999,-8.727e-01,-6.159e-01,-0.738,2.387,1.984,2.263
23.949999,-8.826e-01,-5.364e-01,-0.7288,2.362,1.983,2.28
23.969999,-8.806e-01,-4.512e-01,-0.7162,2.321,1.983,2.304
23.989999,-8.745e-01,-3.529e-01,-0.7223,2.28,1.984,2.31
23.999999,-8.658e-01,-2.301e-01,-0.7452,2.25,1.984,2.29
24.019999,-8.529e-01,-6.961e-02,-0.8157,2.19,1.984,2.231
24.029999,-8.347e-01,+1.502e-01,-0.8638,2.157,1.984,2.16
24.049999,-8.071e-01,+4.245e-01,-0.9647,2.106,1.984,2.013
24.069999,-7.631e-01,+6.792e-01,-1.066,2.072,1.984,1.844
24.089999,-7.020e-01,+8.244e-01,-1.165,2.043,1.984,1.668
24.109999,-6.350e-01,+8.740e-01,-1.265,2.012,1.984,1.51
24.119999,-5.724e-01,+8.829e-01,-1.313,1.997,1.984,1.437
24.139999,-5.097e-01,+8.818e-01,-1.392,1.978,1.984,1.321
24.159999,-4.431e-01,+8.775e-01,-1.449,1.967,1.984,1.235
24.179999,-3.621e-01,+8.732e-01,-1.491,1.959,1.984,1.169
24.189999,-2.471e-01,+8.702e-01,-1.512,1.956,1.984,1.141
24.209999,-9.179e-02,+8.612e-01,-1.554,1.95,1.984,1.097
24.229999,+1.221e-01,+8.458e-01,-1.603,1.945,1.984,1.069
24.249999,+3.950e-01,+8.210e-01,-1.658,1.942,1.984,1.059
24.259999,+6.600e-01,+7.813e-01,-1.687,1.944,1.983,1.068
24.279999,+8.186e-01,+7.254e-01,-1.746,1.945,1.984,1.093
24.289999,+8.762e-01,+6.621e-01,-1.785,1.939,1.984,1.114
24.309999,+8.900e-01,+5.990e-01,-1.876,1.928,1.984,1.151
24.329999,+8.904e-01,+5.367e-01,-1.926,1.927,1.983,1.18
24.349999,+8.837e-01,+4.276e-01,-1.925,1.939,1.989,1.211
24.359999,+8.684e-01,+2.545e-01,-1.925,1.956,2.014,1.247
24.379999,+8.433e-01,+5.471e-02,-1.924,2.0,2.158,1.334
24.399999,+8.035e-01,-1.641e-01,-1.872,2.119,2.257,1.471
24.419999,+7.502e-01,-3.817e-01,-1.883,2.294,2.107,1.657
24.429999,+6.728e-01,-5.641e-01,-1.934,2.358,2.026,1.748
24.449999,+5.730e-01,-6.882e-01,-1.926,2.448,1.986,1.883
24.469999,+4.441e-01,-7.531e-01,-1.925,2.496,1.984,2.002
24.489999,+3.071e-01,-7.902e-01,-1.925,2.507,1.984,2.096
24.499999,+2.019e-01,-8.241e-01,-1.925,2.499,1.983,2.131
24.519999,-9.017e-03,-8.122e-01,-1.925,2.482,1.982,2.184
24.529999,-2.937e-01,-7.852e-01,-1.925,2.47,1.984,2.203
24.549999,-5.982e-01,-7.369e-01,-1.925,2.439,1.984,2.231
24.559999,-7.926e-01,-6.681e-01,-1.924,2.421,1.984,2.242
24.579999,-8.583e-01,-6.064e-01,-1.916,2.394,1.984,2.261
24.589999,-8.767e-01,-5.361e-01,-1.915,2.379,1.984,2.269
24.609999,-8.795e-01,-4.452e-01,-1.903,2.354,1.983,2.284
24.619999,-8.744e-01,-3.396e-01,-1.88,2.339,1.983,2.295
24.639999,-8.672e-01,-1.981e-01,-1.841,2.314,1.984,2.313
24.649999,-8.550e-01,-1.245e-02,-1.832,2.296,1.984,2.318
24.669999,-8.346e-01,+2.284e-01,-1.825,2.259,1.984,2.315
24.679999,-8.045e-01,+5.025e-01,-1.827,2.229,1.984,2.288
24.689999,-7.548e-01,+7.301e-01,-1.828,2.192,1.984,2.236
24.709999,-6.916e-01,+8.428e-01,-1.799,2.132,1.983,2.114
24.719999,-6.259e-01,+8.777e-01,-1.772,2.108,1.984,2.016
24.739999,-5.704e-01,+8.804e-01,-1.728,2.07,1.984,1.828
24.759999,-5.165e-01,+8.778e-01,-1.713,2.033,1.984,1.64
24.769999,-4.608e-01,+8.734e-01,-1.709,2.015,1.984,1.548
24.779999,-3.878e-01,+8.719e-01,-1.705,2.001,1.984,1.464
24.799999,-2.808e-01,+8.716e-01,-1.716,1.982,1.984,1.334
24.819999,-1.381e-01,+8.640e-01,-1.703,1.968,1.983,1.239
24.829999,+3.866e-02,+8.451e-01,-1.677,1.962,1.983,1.198
24.849999,+2.525e-01,+8.151e-01,-1.63,1.955,1.984,1.135
24.869999,+5.009e-01,+7.786e-01,-1.602,1.949,1.984,1.093
24.879999,+7.129e-01,+7.273e-01,-1.589,1.947,1.984,1.083
24.899999,+8.329e-01,+6.700e-01,-1.558,1.945,1.984,1.079
24.919999,+8.773e-01,+6.137e-01,-1.519,1.946,1.984,1.094
24.939999,+8.875e-01,+5.536e-01,-1.473,1.942,1.984,1.122
24.949999,+8.845e-01,+4.578e-01,-1.455,1.934,1.984,1.142
24.969999,+8.750e-01,+3.297e-01,-1.429,1.926,1.988,1.176
24.989999,+8.606e-01,+1.753e-01,-1.415,1.927,1.999,1.207
24.999999,+8.408e-01,-1.156e-02,-1.404,1.932,2.012,1.226
25.019999,+8.205e-01,-2.362e-01,-1.364,1.944,2.046,1.26
25.029999,+7.949e-01,-4.973e-01,-1.337,1.953,2.082,1.282
25.049999,+7.547e-01,-7.206e-01,-1.27,1.97,2.163,1.324
25.059999,+6.988e-01,-8.368e-01,-1.218,1.984,2.226,1.352
25.079999,+6.376e-01,-8.758e-01,-1.079,2.017,2.337,1.407
25.099999,+5.736e-01,-8.829e-01,-0.9048,2.072,2.41,1.468
25.119999,+5.087e-01,-8.811e-01,-0.7164,2.158,2.415,1.54
25.129999,+4.384e-01,-8.764e-01,-0.6241,2.213,2.389,1.588
25.149999,+3.565e-01,-8.701e-01,-0.4762,2.298,2.339,1.666
25.169999,+2.592e-01,-8.637e-01,-0.3936,2.367,2.276,1.735
25.179999,+1.300e-01,-8.542e-01,-0.3804,2.407,2.215,1.775
25.199999,-4.742e-02,-8.402e-01,-0.3893,2.473,2.098,1.845
25.219999,-2.839e-01,-8.187e-01,-0.4209,2.525,2.002,1.909
25.229999,-5.489e-01,-7.843e-01,-0.4172,2.539,1.989,1.945
25.249999,-7.523e-01,-7.326e-01,-0.4057,2.544,1.984,2.009
25.269999,-8.478e-01,-6.667e-01,-0.3929,2.545,1.983,2.071
25.279999,-8.773e-01,-5.953e-01,-0.3848,2.546,1.983,2.114
25.289999,-8.820e-01,-5.209e-01,-0.3884,2.529,1.984,2.158
25.309999,-8.789e-01,-4.400e-01,-0.4439,2.481,1.984,2.22
25.329999,-8.725e-01,-3.452e-01,-0.5464,2.421,1.984,2.258
25.339999,-8.638e-01,-2.252e-01,-0.6053,2.392,1.984,2.276
25.359999,-8.531e-01,-5.879e-02,-0.7179,2.345,1.983,2.303
25.379999,-8.384e-01,+1.679e-01,-0.8175,2.303,1.984,2.315
25.389999,-8.124e-01,+4.393e-01,-0.8748,2.275,1.984,2.306
25.409999,-7.721e-01,+6.804e-01,-0.9943,2.219,1.984,2.27
25.429999,-7.143e-01,+8.200e-01,-1.125,2.162,1.984,2.19
25.439999,-6.443e-01,+8.742e-01,-1.195,2.132,1.984,2.106
25.459999,-5.831e-01,+8.826e-01,-1.332,2.088,1.984,1.938
25.479999,-5.233e-01,+8.814e-01,-1.458,2.054,1.984,1.756
25.489999,-4.612e-01,+8.772e-01,-1.521,2.032,1.984,1.657
25.509999,-3.860e-01,+8.736e-01,-1.638,1.998,1.984,1.489
25.519999,-2.782e-01,+8.720e-01,-1.686,1.986,1.983,1.417
25.539999,-1.346e-01,+8.639e-01,-1.77,1.97,1.983,1.304
25.549999,+6.321e-02,+8.503e-01,-1.808,1.966,1.983,1.255
25.569999,+3.243e-01,+8.283e-01,-1.879,1.957,1.983,1.18
25.579999,+6.018e-01,+7.927e-01,-1.861,1.951,1.983,1.149
25.599999,+7.177e-01,+6.376e-01,-1.767,1.946,1.984,1.103
25.619999,+7.826e-01,+4.972e-01,-1.725,1.944,1.984,1.076
25.629999,+8.116e-01,+3.528e-01,-1.731,1.945,1.984,1.076
25.649999,+8.172e-01,+1.921e-01,-1.777,1.948,1.984,1.088
25.669999,+8.281e-01,+3.797e-02,-1.87,1.947,1.984,1.114
25.679999,+8.139e-01,-1.712e-01,-1.921,1.94,1.984,1.135
25.699999,+7.765e-01,-4.060e-01,-1.918,1.933,1.983,1.17
25.719999,+7.012e-01,-5.931e-01,-1.887,1.936,1.988,1.205
25.729999,+5.744e-01,-6.906e-01,-1.891,1.945,2.007,1.228
25.749999,+4.220e-01,-7.426e-01,-1.93,1.962,2.059,1.271
25.769999,+2.358e-01,-7.655e-01,-1.925,1.983,2.136,1.317
25.779999,+2.798e-02,-7.789e-01,-1.922,2.002,2.212,1.355
25.799999,-2.458e-01,-7.688e-01,-1.842,2.079,2.299,1.446
25.809999,-5.573e-01,-7.295e-01,-1.74,2.171,2.255,1.526
25.829999,-7.782e-01,-6.582e-01,-1.541,2.317,2.147,1.668
25.839999,-8.631e-01,-5.617e-01,-1.483,2.379,2.066,1.74
25.859999,-8.754e-01,-4.891e-01,-1.417,2.467,1.992,1.856
25.879999,-8.763e-01,-3.908e-01,-1.361,2.524,1.984,1.95
25.889999,-8.714e-01,-2.614e-01,-1.322,2.537,1.984,2.0
25.909999,-8.609e-01,-9.587e-02,-1.249,2.546,1.984,2.088
25.929999,-8.465e-01,+1.238e-01,-1.245,2.532,1.984,2.167
25.939999,-8.194e-01,+3.924e-01,-1.284,2.496,1.984,2.195
25.959999,-7.759e-01,+6.533e-01,-1.37,2.433,1.984,2.237
25.979999,-7.178e-01,+8.105e-01,-1.415,2.38,1.983,2.27
25.989999,-6.458e-01,+8.730e-01,-1.417,2.357,1.983,2.287
26.009999,-5.714e-01,+8.881e-01,-1.418,2.32,1.984,2.311
26.029999,-4.939e-01,+8.882e-01,-1.461,2.281,1.984,2.316
26.039999,-4.098e-01,+8.829e-01,-1.505,2.251,1.984,2.297
26.059999,-3.126e-01,+8.748e-01,-1.595,2.192,1.984,2.242
26.069999,-1.965e-01,+8.631e-01,-1.629,2.159,1.984,2.179
26.089999,-4.020e-02,+8.502e-01,-1.657,2.107,1.984,2.05
26.109999,+1.757e-01,+8.330e-01,-1.669,2.074,1.984,1.892
26.119999,+4.461e-01,+8.070e-01,-1.685,2.059,1.984,1.793
26.139999,+6.967e-01,+7.679e-01,-1.752,2.028,1.984,1.605
26.159999,+8.286e-01,+7.004e-01,-1.833,1.998,1.984,1.452
26.169999,+8.756e-01,+6.285e-01,-1.867,1.987,1.984,1.384
26.189999,+8.862e-01,+5.514e-01,-1.896,1.972,1.984,1.278
26.209999,+8.852e-01,+4.721e-01,-1.899,1.963,1.984,1.198
26.219999,+8.809e-01,+3.952e-01,-1.903,1.959,1.984,1.164
26.239999,+8.742e-01,+2.999e-01,-1.906,1.952,1.984,1.112
26.259999,+8.630e-01,+1.656e-01,-1.867,1.946,1.984,1.079
26.269999,+8.416e-01,-2.374e-02,-1.838,1.945,1.984,1.074
26.289999,+8.009e-01,-2.480e-01,-1.766,1.945,1.984,1.078
26.299999,+7.392e-01,-4.611e-01,-1.719,1.944,1.984,1.094
26.319999,+6.641e-01,-6.338e-01,-1.636,1.938,1.984,1.127
26.329999,+5.938e-01,-7.558e-01,-1.608,1.932,1.984,1.147
26.349999,+5.477e-01,-8.333e-01,-1.571,1.927,1.988,1.182
26.359999,+4.957e-01,-8.643e-01,-1.552,1.931,1.998,1.203
26.379999,+4.317e-01,-8.714e-01,-1.518,1.941,2.024,1.24
26.399999,+3.480e-01,-8.675e-01,-1.497,1.955,2.07,1.278
26.409999,+2.419e-01,-8.602e-01,-1.488,1.966,2.118,1.302
26.429999,+9.947e-02,-8.494e-01,-1.463,1.986,2.216,1.348
26.449999,-9.630e-02,-8.335e-01,-1.423,2.012,2.322,1.397
26.469999,-3.437e-01,-8.110e-01,-1.363,2.056,2.406,1.452
26.479999,-6.033e-01,-7.735e-01,-1.318,2.111,2.405,1.496
26.499999,-7.823e-01,-7.182e-01,-1.252,2.211,2.38,1.58
26.519999,-8.582e-01,-6.506e-01,-1.24,2.296,2.34,1.657
26.529999,-8.795e-01,-5.788e-01,-1.262,2.336,2.302,1.698
26.549999,-8.817e-01,-5.036e-01,-1.358,2.405,2.219,1.77
26.559999,-8.776e-01,-4.204e-01,-1.434,2.444,2.147,1.811
26.579999,-8.708e-01,-3.210e-01,-1.611,2.507,2.022,1.884
26.589999,-8.615e-01,-1.931e-01,-1.706,2.531,1.995,1.924
26.609999,-8.506e-01,-1.305e-02,-1.904,2.544,1.985,1.993
26.619999,-8.338e-01,+2.266e-01,-1.925,2.553,1.983,1.989
26.639999,-8.050e-01,+4.996e-01,-1.925,2.553,1.985,2.06
26.659999,-7.860e-01,+6.837e-01,-1.925,2.547,1.984,2.144
26.669999,-7.696e-01,+7.634e-01,-1.925,2.525,1.985,2.172
26.689999,-7.533e-01,+7.969e-01,-1.925,2.476,1.984,2.213
26.709999,-7.498e-01,+7.990e-01,-1.925,2.433,1.983,2.24
26.719999,-7.181e-01,+8.337e-01,-1.922,2.413,1.984,2.252
26.739999,-6.742e-01,+8.600e-01,-1.913,2.378,1.984,2.271
26.759999,-6.318e-01,+8.694e-01,-1.911,2.351,1.984,2.29
26.769999,-5.813e-01,+8.764e-01,-1.912,2.338,1.984,2.302
26.789999,-5.306e-01,+8.762e-01,-1.921,2.313,1.984,2.321
26.799999,-4.844e-01,+8.709e-01,-1.926,2.294,1.984,2.323
26.819999,-4.677e-01,+8.542e-01,-1.925,2.255,1.984,2.314
26.829999,-4.701e-01,+8.404e-01,-1.925,2.226,1.984,2.284
26.849999,-4.712e-01,+8.372e-01,-1.925,2.175,1.984,2.213
26.859999,-4.509e-01,+8.450e-01,-1.925,2.147,1.983,2.151
26.879999,-3.930e-01,+8.582e-01,-1.925,2.098,1.984,2.039
26.889999,-3.004e-01,+8.645e-01,-1.925,2.067,1.984,1.975
26.909999,-1.668e-01,+8.629e-01,-1.925,2.008,1.984,1.867
26.929999,+1.822e-02,+8.524e-01,-1.925,1.955,1.984,1.775
26.939999,+2.676e-01,+8.332e-01,-1.925,1.929,1.983,1.728
26.959999,+5.498e-01,+8.011e-01,-1.925,1.894,1.983,1.643
26.969999,+7.633e-01,+7.521e-01,-1.925,1.883,1.982,1.59
26.989999,+8.589e-01,+6.906e-01,-1.925,1.874,1.983,1.493
27.009999,+8.866e-01,+6.269e-01,-1.925,1.874,1.984,1.396
27.019999,+8.910e-01,+5.645e-01,-1.925,1.876,1.984,1.341
27.039999,+8.886e-01,+5.011e-01,-1.925,1.875,1.984,1.249
27.049999,+8.841e-01,+4.324e-01,-1.925,1.865,1.984,1.213
27.069999,+8.784e-01,+3.520e-01,-1.905,1.841,1.985,1.168
27.089999,+8.713e-01,+2.513e-01,-1.872,1.821,2.014,1.152
27.099999,+8.618e-01,+1.173e-01,-1.858,1.827,2.038,1.163
27.109999,+8.481e-01,-6.689e-02,-1.839,1.85,2.046,1.187
27.129999,+8.270e-01,-3.105e-01,-1.834,1.895,2.053,1.232
27.139999,+7.935e-01,-5.759e-01,-1.851,1.916,2.078,1.259
27.159999,+7.441e-01,-7.692e-01,-1.876,1.944,2.144,1.307
27.169999,+6.839e-01,-8.552e-01,-1.863,1.963,2.208,1.339
27.189999,+6.218e-01,-8.806e-01,-1.78,2.005,2.325,1.401
27.209999,+5.608e-01,-8.847e-01,-1.621,2.072,2.394,1.47
27.219999,+4.985e-01,-8.822e-01,-1.522,2.141,2.374,1.524
27.239999,+4.308e-01,-8.775e-01,-1.385,2.252,2.333,1.616
27.249999,+3.517e-01,-8.715e-01,-1.357,2.298,2.303,1.662
27.269999,+2.528e-01,-8.639e-01,-1.347,2.376,2.229,1.742
27.279999,+1.215e-01,-8.539e-01,-1.351,2.419,2.157,1.788
27.299999,-5.898e-02,-8.395e-01,-1.363,2.488,2.026,1.868
27.309999,-2.983e-01,-8.173e-01,-1.361,2.515,1.997,1.912
27.329999,-5.625e-01,-7.821e-01,-1.334,2.542,1.985,1.988
27.339999,-7.602e-01,-7.293e-01,-1.332,2.545,1.984,2.032
27.359999,-8.507e-01,-6.630e-01,-1.338,2.545,1.984,2.114
27.369999,-8.779e-01,-5.915e-01,-1.352,2.526,1.984,2.158
27.379999,-8.826e-01,-5.106e-01,-1.384,2.488,1.984,2.19
27.399999,-8.790e-01,-4.223e-01,-1.451,2.424,1.984,2.239
27.409999,-8.720e-01,-3.177e-01,-1.478,2.396,1.983,2.261
27.429999,-8.625e-01,-1.840e-01,-1.527,2.35,1.983,2.294
27.449999,-8.480e-01,-6.090e-03,-1.561,2.31,1.983,2.313
27.459999,-8.271e-01,+2.345e-01,-1.577,2.284,1.984,2.309
27.479999,-7.940e-01,+5.153e-01,-1.62,2.232,1.984,2.282
27.489999,-7.431e-01,+7.415e-01,-1.655,2.195,1.984,2.23
27.509999,-6.765e-01,+8.500e-01,-1.724,2.136,1.984,2.114
27.529999,-6.037e-01,+8.831e-01,-1.782,2.091,1.984,1.959
27.539999,-5.370e-01,+8.853e-01,-1.798,2.071,1.984,1.861
27.559999,-4.677e-01,+8.819e-01,-1.82,2.034,1.984,1.665
27.579999,-3.900e-01,+8.764e-01,-1.82,1.998,1.984,1.5
27.589999,-2.960e-01,+8.694e-01,-1.803,1.986,1.984,1.427
27.609999,-1.594e-01,+8.643e-01,-1.762,1.971,1.984,1.313
27.619999,+2.902e-02,+8.524e-01,-1.746,1.966,1.984,1.264
27.629999,+2.816e-01,+8.322e-01,-1.735,1.963,1.984,1.22
27.649999,+5.632e-01,+7.992e-01,-1.741,1.956,1.984,1.152
27.659999,+7.708e-01,+7.493e-01,-1.753,1.952,1.984,1.125
27.679999,+8.614e-01,+6.875e-01,-1.739,1.946,1.984,1.088
27.699999,+8.872e-01,+6.239e-01,-1.705,1.943,1.984,1.074
27.709999,+8.910e-01,+5.615e-01,-1.694,1.945,1.984,1.083
27.729999,+8.885e-01,+4.981e-01,-1.703,1.946,1.984,1.108
27.739999,+8.839e-01,+4.290e-01,-1.735,1.94,1.984,1.127
27.759999,+8.782e-01,+3.481e-01,-1.829,1.929,1.984,1.162
27.769999,+8.709e-01,+2.465e-01,-1.881,1.93,1.989,1.182
27.789999,+8.613e-01,+1.108e-01,-1.925,1.935,2.003,1.217
27.809999,+8.474e-01,-7.582e-02,-1.925,1.946,2.032,1.253
27.819999,+8.251e-01,-3.210e-01,-1.925,1.958,2.077,1.281
27.839999,+7.893e-01,-5.822e-01,-1.924,1.985,2.189,1.339
27.859999,+7.375e-01,-7.687e-01,-1.879,2.034,2.308,1.412
27.869999,+6.744e-01,-8.512e-01,-1.801,2.114,2.296,1.479
27.879999,+6.118e-01,-8.775e-01,-1.704,2.194,2.256,1.552
27.889999,+5.518e-01,-8.832e-01,-1.615,2.264,2.206,1.623
27.909999,+4.894e-01,-8.812e-01,-1.501,2.377,2.109,1.738
27.929999,+4.207e-01,-8.766e-01,-1.448,2.458,2.01,1.831
27.939999,+3.326e-01,-8.684e-01,-1.409,2.49,1.992,1.878
27.959999,+2.104e-01,-8.563e-01,-1.305,2.537,1.985,1.959
27.969999,+4.522e-02,-8.422e-01,-1.279,2.544,1.984,2.005
27.979999,-1.805e-01,-8.220e-01,-1.272,2.546,1.984,2.058
27.999999,-4.494e-01,-7.931e-01,-1.28,2.532,1.984,2.147
28.009999,-6.864e-01,-7.507e-01,-1.288,2.498,1.985,2.18
