Time (s),fs1 (User unit),fs2 (User unit),fs3 (User unit),fs4 (User unit),fs5 (User unit),fs6 (User unit)
46.099999,1,1.1,3.2,4.3,4.4,5.5
46.109999,0,1.1,3.2,3.3,5.4,5.5
46.119999,1,1.1,3.2,3.3,5.4,5.5
46.129999,0,1.1,3.2,4.3,5.4,5.5
46.139999,0,1.1,3.2,4.3,5.4,6.5
46.149999,1,1.1,3.2,4.3,4.4,6.5
46.159999,0,1.1,3.2,4.3,4.4,5.5
46.169999,1,2.1,3.2,3.3,5.4,6.5
46.179999,1,2.1,3.2,3.3,5.4,5.5
46.189999,0,1.1,3.2,3.3,5.4,5.5
46.199999,1,1.1,3.2,4.3,5.4,5.5
46.209999,0,1.1,3.2,4.3,5.4,5.5
46.219999,0,1.1,3.2,4.3,4.4,5.5
46.229999,0,1.1,3.2,4.3,4.4,5.5
46.239999,0,1.1,3.2,4.3,4.4,5.5
46.249999,0,1.1,3.2,4.3,4.4,5.5
46.259999,0,1.1,3.2,4.3,4.4,5.5
46.269999,0,1.1,3.2,4.3,4.4,5.5
46.279999,0,1.1,3.2,4.3,4.4,5.5
46.289999,0,1.1,3.2,4.3,4.4,5.5
46.299999,0,1.1,3.2,4.3,4.4,5.5
46.309999,0,1.1,3.2,4.3,4.4,5.5
46.319999,0,1.1,3.2,3.3,5.4,5.5
46.329999,0,2.1,2.2,3.3,5.4,5.5
46.339999,0,1.1,3.2,4.3,4.4,6.5
46.349999,0,1.1,3.2,3.3,5.4,5.5
46.359999,0,1.1,3.2,3.3,5.4,5.5
46.369999,0,1.1,3.2,3.3,5.4,5.5
46.379999,0,1.1,3.2,3.3,5.4,5.5
46.389999,0,1.1,3.2,4.3,4.4,5.5
46.399999,0,1.1,3.2,4.3,4.4,5.5
46.409999,0,1.1,3.2,4.3,4.4,6.5
46.419999,0,1.1,3.2,3.3,4.4,6.5
46.429999,0,1.1,3.2,3.3,5.4,5.5
46.439999,0,1.1,3.2,3.3,5.4,6.5
46.449999,0,1.1,3.2,3.3,5.4,6.5
46.459999,0,1.1,3.2,3.3,4.4,5.5
46.469999,0,1.1,3.2,3.3,4.4,5.5
46.479999,0,1.1,3.2,3.3,5.4,5.5
46.489999,0,1.1,3.2,3.3,5.4,5.5
46.499999,0,1.1,3.2,3.3,5.4,5.5
46.509999,0,1.1,3.2,3.3,5.4,5.5
46.519999,0,1.1,3.2,3.3,5.4,5.5
46.529999,0,1.1,3.2,4.3,4.4,5.5
46.539999,0,1.1,3.2,3.3,4.4,6.5
46.549999,0,1.1,3.2,3.3,4.4,6.5
46.559999,0,1.1,3.2,3.3,4.4,6.5
46.569999,0,1.1,3.2,3.3,4.4,6.5
46.579999,0,1.1,3.2,3.3,4.4,6.5
46.589999,0,1.1,3.2,3.3,4.4,6.5
46.599999,0,1.1,3.2,3.3,4.4,6.5
46.609999,0,1.1,3.2,3.3,5.4,6.5
46.619999,1,1.1,3.2,3.3,4.4,6.5
46.629999,0,1.1,3.2,3.3,4.4,6.5
46.639999,1,1.1,2.2,3.3,4.4,6.5
46.649999,0,1.1,2.2,3.3,5.4,6.5
46.659999,0,1.1,3.2,3.3,5.4,6.5
46.669999,1,1.1,3.2,3.3,5.4,5.5
46.679999,0,1.1,3.2,3.3,5.4,5.5
46.689999,0,2.1,2.2,3.3,5.4,5.5
46.699999,0,1.1,3.2,4.3,5.4,5.5
46.709999,1,1.1,3.2,3.3,5.4,5.5
46.719999,0,1.1,3.2,4.3,5.4,5.5
46.729999,1,1.1,3.2,3.3,5.4,5.5
46.739999,0,1.1,3.2,3.3,5.4,5.5
46.749999,0,1.1,3.2,4.3,5.4,5.5
46.759999,0,1.1,3.2,4.3,5.4,5.5
46.769999,0,1.1,3.2,4.3,5.4,5.5
46.779999,0,2.1,3.2,4.3,4.4,5.5
46.789999,0,1.1,3.2,4.3,4.4,6.5
46.799999,0,1.1,3.2,4.3,4.4,5.5
46.809999,0,2.1,3.2,3.3,5.4,5.5
46.819999,0,2.1,3.2,3.3,5.4,5.5
46.829999,0,2.1,3.2,3.3,5.4,5.5
46.839999,0,1.1,3.2,3.3,5.4,5.5
46.849999,1,1.1,2.2,3.3,5.4,5.5
46.859999,1,1.1,2.2,3.3,5.4,5.5
46.869999,1,1.1,2.2,3.3,5.4,5.5
46.879999,1,1.1,2.2,3.3,5.4,5.5
46.889999,0,2.1,2.2,4.3,5.4,6.5
46.899999,0,2.1,2.2,4.3,4.4,6.5
46.909999,0,2.1,2.2,3.3,4.4,6.5
46.919999,0,2.1,2.2,4.3,4.4,5.5
46.929999,0,2.1,2.2,4.3,4.4,5.5
46.939999,1,1.1,3.2,4.3,4.4,5.5
46.949999,1,1.1,3.2,4.3,4.4,6.5
46.959999,0,1.1,2.2,4.3,4.4,5.5
46.969999,0,2.1,2.2,3.3,5.4,5.5
46.979999,0,2.1,2.2,3.3,5.4,6.5
46.989999,0,2.1,2.2,3.3,5.4,5.5
46.999999,0,2.1,2.2,3.3,5.4,5.5
47.009999,0,2.1,3.2,4.3,5.4,5.5
47.019999,0,2.1,3.2,4.3,4.4,5.5
47.029999,0,1.1,3.2,4.3,4.4,5.5
47.039999,0,1.1,3.2,4.3,4.4,5.5
47.049999,0,1.1,3.2,4.3,4.4,5.5
47.059999,0,1.1,3.2,3.3,5.4,5.5
47.069999,0,2.1,3.2,3.3,5.4,6.5
47.079999,0,1.1,3.2,3.3,4.4,6.5
47.089999,0,2.1,2.2,3.3,4.4,5.5
47.099999,1,1.1,2.2,3.3,4.4,5.5
47.109999,1,2.1,2.2,4.3,4.4,5.5
47.119999,1,1.1,2.2,3.3,4.4,5.5
47.129999,1,2.1,2.2,3.3,4.4,5.5
47.139999,1,1.1,2.2,3.3,4.4,5.5
47.149999,1,1.1,2.2,4.3,4.4,5.5
47.159999,1,1.1,2.2,3.3,5.4,6.5
47.169999,1,1.1,2.2,3.3,5.4,6.5
47.179999,1,1.1,2.2,3.3,5.4,6.5
47.189999,0,2.1,2.2,3.3,5.4,6.5
47.199999,0,2.1,2.2,3.3,4.4,6.5
47.209999,0,1.1,3.2,4.3,4.4,6.5
47.219999,0,1.1,3.2,4.3,4.4,6.5
47.229999,0,1.1,3.2,3.3,4.4,6.5
47.239999,0,1.1,3.2,3.3,4.4,6.5
47.249999,0,1.1,3.2,3.3,4.4,6.5
47.259999,0,1.1,3.2,3.3,4.4,6.5
47.269999,1,1.1,2.2,3.3,4.4,6.5
47.279999,0,2.1,2.2,4.3,5.4,5.5
47.289999,0,1.1,3.2,4.3,4.4,6.5
47.299999,0,2.1,2.2,3.3,5.4,6.5
47.309999,0,2.1,2.2,3.3,4.4,6.5
47.319999,0,2.1,2.2,3.3,5.4,6.5
47.329999,0,1.1,3.2,3.3,5.4,6.5
47.339999,0,1.1,3.2,3.3,5.4,6.5
47.349999,0,1.1,3.2,3.3,4.4,6.5
47.359999,0,1.1,3.2,3.3,5.4,6.5
47.369999,0,2.1,3.2,3.3,4.4,6.5
47.379999,0,1.1,3.2,3.3,4.4,6.5
47.389999,0,1.1,3.2,3.3,4.4,6.5
47.399999,0,1.1,3.2,3.3,4.4,6.5
47.409999,0,1.1,3.2,3.3,4.4,6.5
47.419999,0,1.1,3.2,4.3,4.4,6.5
47.429999,0,1.1,3.2,4.3,4.4,5.5
47.439999,0,1.1,3.2,4.3,4.4,5.5
47.449999,1,1.1,3.2,3.3,5.4,5.5
47.459999,1,1.1,3.2,4.3,4.4,5.5
47.469999,1,1.1,2.2,3.3,5.4,6.5
47.479999,1,1.1,2.2,4.3,4.4,6.5
47.489999,1,1.1,2.2,3.3,5.4,5.5
47.499999,0,2.1,2.2,3.3,5.4,5.5
47.509999,0,2.1,3.2,3.3,5.4,5.5
47.519999,0,2.1,2.2,3.3,5.4,5.5
47.529999,0,1.1,2.2,4.3,4.4,5.5
47.539999,1,1.1,2.2,4.3,4.4,5.5
47.549999,1,1.1,2.2,4.3,4.4,5.5
47.559999,1,1.1,2.2,4.3,4.4,5.5
47.569999,1,1.1,2.2,3.3,5.4,6.5
47.579999,1,1.1,2.2,3.3,5.4,6.5
47.589999,1,1.1,2.2,3.3,4.4,6.5
47.599999,0,2.1,2.2,3.3,5.4,5.5
47.609999,0,2.1,2.2,4.3,5.4,5.5
47.619999,0,2.1,2.2,3.3,4.4,6.5
47.629999,1,2.1,3.2,4.3,4.4,6.5
47.639999,0,2.1,2.2,3.3,4.4,6.5
47.649999,1,1.1,3.2,4.3,4.4,6.5
47.659999,0,1.1,3.2,4.3,4.4,5.5
47.669999,0,2.1,2.2,3.3,4.4,5.5
47.679999,0,2.1,2.2,4.3,5.4,5.5
47.689999,0,2.1,2.2,4.3,5.4,5.5
47.699999,0,2.1,2.2,3.3,5.4,5.5
47.709999,0,2.1,2.2,3.3,5.4,5.5
47.719999,0,2.1,2.2,4.3,5.4,5.5
47.729999,0,2.1,2.2,3.3,5.4,5.5
47.739999,0,2.1,2.2,3.3,5.4,5.5
47.749999,0,2.1,2.2,3.3,4.4,6.5
47.759999,0,2.1,2.2,3.3,4.4,6.5
47.769999,0,2.1,2.2,3.3,5.4,5.5
47.779999,0,2.1,2.2,3.3,5.4,5.5
47.789999,0,2.1,2.2,3.3,4.4,6.5
47.799999,0,2.1,2.2,3.3,5.4,5.5
47.809999,0,2.1,2.2,3.3,5.4,5.5
47.819999,0,2.1,2.2,3.3,5.4,5.5
47.829999,1,2.1,2.2,3.3,5.4,5.5
47.839999,1,1.1,2.2,4.3,4.4,5.5
47.849999,1,2.1,3.2,3.3,4.4,6.5
47.859999,1,2.1,2.2,3.3,4.4,6.5
47.869999,1,2.1,2.2,4.3,4.4,5.5
47.879999,0,2.1,3.2,3.3,4.4,5.5
47.889999,0,2.1,3.2,3.3,5.4,5.5
47.899999,0,2.1,2.2,4.3,5.4,5.5
47.909999,0,2.1,2.2,3.3,5.4,5.5
47.919999,1,1.1,2.2,3.3,5.4,6.5
47.929999,1,1.1,3.2,3.3,4.4,6.5
47.939999,1,2.1,2.2,3.3,4.4,6.5
47.949999,0,2.1,3.2,3.3,4.4,6.5
47.959999,0,2.1,3.2,3.3,4.4,6.5
47.969999,0,2.1,3.2,3.3,4.4,6.5
47.979999,0,2.1,3.2,3.3,4.4,6.5
47.989999,0,1.1,3.2,3.3,5.4,6.5
47.999999,0,1.1,3.2,3.3,5.4,6.5
48.009999,0,1.1,3.2,3.3,5.4,6.5
48.019999,1,1.1,3.2,3.3,4.4,6.5
48.029999,0,2.1,3.2,3.3,4.4,6.5
48.039999,1,2.1,2.2,3.3,4.4,6.5
48.049999,1,2.1,2.2,3.3,4.4,6.5
48.059999,1,2.1,3.2,4.3,4.4,6.5
48.069999,1,1.1,3.2,4.3,4.4,6.5
48.079999,1,1.1,3.2,3.3,4.4,6.5
48.089999,1,1.1,2.2,3.3,4.4,6.5
48.099999,1,1.1,3.2,4.3,4.4,6.5
48.109999,0,1.1,3.2,4.3,4.4,6.5
48.119999,0,1.1,3.2,4.3,4.4,6.5
48.129999,0,1.1,3.2,4.3,4.4,6.5
48.139999,0,1.1,3.2,4.3,4.4,6.5
48.149999,0,1.1,3.2,3.3,4.4,6.5
48.159999,0,1.1,3.2,4.3,4.4,6.5
48.169999,1,1.1,3.2,4.3,4.4,6.5
48.179999,0,1.1,3.2,3.3,4.4,6.5
48.189999,0,1.1,3.2,3.3,4.4,6.5
48.199999,0,1.1,3.2,3.3,4.4,6.5
48.209999,0,1.1,3.2,3.3,4.4,6.5
48.219999,0,1.1,3.2,3.3,4.4,6.5
48.229999,0,1.1,3.2,4.3,4.4,6.5
48.239999,0,1.1,3.2,3.3,4.4,6.5
48.249999,0,1.1,3.2,3.3,4.4,6.5
48.259999,0,1.1,3.2,3.3,4.4,6.5
48.269999,0,1.1,3.2,3.3,5.4,6.5
48.279999,0,1.1,3.2,3.3,5.4,6.5
48.289999,1,1.1,3.2,4.3,4.4,5.5
48.299999,1,1.1,2.2,4.3,4.4,5.5
48.309999,1,1.1,2.2,4.3,4.4,5.5
48.319999,1,1.1,2.2,3.3,4.4,6.5
48.329999,1,1.1,2.2,3.3,4.4,6.5
48.339999,1,1.1,2.2,4.3,4.4,5.5
48.349999,1,1.1,2.2,4.3,4.4,5.5
48.359999,1,1.1,2.2,4.3,4.4,5.5
48.369999,1,2.1,2.2,4.3,4.4,5.5
48.379999,1,1.1,3.2,4.3,4.4,5.5
48.389999,0,2.1,3.2,4.3,4.4,5.5
48.399999,1,1.1,2.2,4.3,4.4,5.5
48.409999,1,1.1,2.2,4.3,4.4,5.5
48.419999,1,1.1,2.2,3.3,5.4,6.5
48.429999,1,1.1,2.2,3.3,5.4,6.5
48.439999,1,1.1,2.2,3.3,5.4,6.5
48.449999,1,1.1,2.2,3.3,4.4,5.5
48.459999,1,1.1,3.2,3.3,5.4,5.5
48.469999,0,1.1,3.2,3.3,5.4,5.5
48.479999,0,2.1,2.2,3.3,5.4,5.5
48.489999,0,2.1,2.2,4.3,4.4,6.5
48.499999,1,1.1,3.2,3.3,4.4,6.5
48.509999,1,1.1,2.2,4.3,4.4,6.5
48.519999,1,2.1,2.2,3.3,4.4,6.5
48.529999,0,2.1,3.2,3.3,5.4,5.5
48.539999,0,2.1,3.2,3.3,5.4,5.5
48.549999,0,2.1,3.2,3.3,4.4,5.5
48.559999,0,2.1,2.2,3.3,5.4,5.5
48.569999,0,2.1,2.2,3.3,5.4,5.5
48.579999,1,2.1,2.2,3.3,5.4,5.5
48.589999,0,2.1,2.2,3.3,5.4,6.5
48.599999,1,2.1,2.2,3.3,4.4,6.5
48.609999,0,2.1,2.2,4.3,5.4,5.5
48.619999,0,2.1,2.2,4.3,4.4,6.5
48.629999,0,2.1,2.2,3.3,5.4,5.5
48.639999,0,2.1,2.2,3.3,5.4,5.5
48.649999,0,1.1,3.2,3.3,5.4,6.5
48.659999,1,1.1,3.2,3.3,5.4,5.5
48.669999,1,1.1,2.2,3.3,5.4,5.5
48.679999,1,1.1,2.2,4.3,4.4,5.5
48.689999,0,2.1,2.2,3.3,4.4,5.5
48.699999,0,2.1,2.2,4.3,4.4,6.5
48.709999,0,2.1,2.2,3.3,4.4,6.5
48.719999,0,2.1,2.2,3.3,4.4,6.5
48.729999,0,2.1,2.2,3.3,5.4,6.5
48.739999,0,1.1,3.2,3.3,4.4,6.5
48.749999,0,1.1,3.2,3.3,4.4,6.5
48.759999,0,1.1,3.2,3.3,4.4,6.5
48.769999,0,1.1,3.2,3.3,4.4,6.5
48.779999,0,1.1,3.2,3.3,5.4,6.5
48.789999,0,1.1,3.2,3.3,5.4,6.5
48.799999,0,1.1,3.2,3.3,4.4,6.5
48.809999,0,2.1,3.2,3.3,5.4,6.5
48.819999,0,1.1,3.2,3.3,4.4,6.5
48.829999,0,1.1,3.2,3.3,4.4,6.5
48.839999,0,1.1,3.2,3.3,4.4,6.5
48.849999,0,1.1,3.2,3.3,5.4,6.5
48.859999,0,1.1,3.2,3.3,5.4,6.5
48.869999,0,1.1,3.2,4.3,4.4,6.5
48.879999,0,1.1,3.2,4.3,4.4,6.5
48.889999,0,1.1,3.2,3.3,4.4,6.5
48.899999,1,1.1,3.2,4.3,4.4,6.5
48.909999,1,1.1,3.2,3.3,4.4,6.5
48.919999,0,1.1,3.2,4.3,4.4,6.5
48.929999,0,1.1,3.2,3.3,4.4,6.5
48.939999,1,1.1,3.2,3.3,4.4,6.5
48.949999,1,1.1,3.2,4.3,4.4,6.5
48.959999,1,1.1,3.2,4.3,4.4,6.5
48.969999,0,1.1,3.2,4.3,4.4,6.5
48.979999,1,1.1,3.2,3.3,4.4,6.5
48.989999,1,1.1,3.2,3.3,5.4,6.5
48.999999,0,1.1,3.2,3.3,4.4,6.5
49.009999,1,1.1,3.2,3.3,5.4,6.5
49.019999,0,1.1,3.2,3.3,5.4,6.5
49.029999,0,1.1,3.2,4.3,5.4,6.5
49.039999,0,1.1,3.2,4.3,4.4,6.5
49.049999,0,1.1,3.2,4.3,4.4,5.5
49.059999,1,1.1,3.2,4.3,4.4,5.5
49.069999,1,1.1,3.2,4.3,4.4,5.5
49.079999,1,1.1,2.2,3.3,4.4,6.5
49.089999,1,1.1,2.2,3.3,4.4,5.5
49.099999,1,1.1,2.2,3.3,4.4,6.5
49.109999,1,1.1,2.2,4.3,4.4,5.5
49.119999,1,1.1,3.2,4.3,4.4,5.5
49.129999,0,2.1,3.2,4.3,4.4,6.5
49.139999,0,1.1,3.2,3.3,4.4,6.5
49.149999,1,1.1,3.2,3.3,4.4,6.5
49.159999,1,1.1,3.2,3.3,4.4,6.5
49.169999,1,1.1,3.2,3.3,5.4,6.5
49.179999,0,1.1,3.2,4.3,4.4,6.5
49.189999,0,1.1,3.2,4.3,4.4,6.5
49.199999,0,1.1,3.2,3.3,5.4,5.5
49.209999,0,1.1,3.2,4.3,5.4,5.5
49.219999,0,1.1,3.2,3.3,5.4,5.5
49.229999,0,1.1,3.2,3.3,5.4,5.5
49.239999,1,1.1,3.2,3.3,4.4,5.5
49.249999,1,1.1,2.2,4.3,4.4,5.5
49.259999,0,2.1,2.2,3.3,5.4,6.5
49.269999,1,1.1,3.2,4.3,4.4,5.5
49.279999,1,1.1,3.2,4.3,4.4,5.5
49.289999,0,1.1,3.2,4.3,5.4,5.5
49.299999,0,1.1,3.2,3.3,5.4,5.5
49.309999,0,2.1,3.2,3.3,5.4,5.5
49.319999,0,2.1,2.2,3.3,5.4,5.5
49.329999,0,2.1,2.2,4.3,4.4,6.5
49.339999,0,2.1,2.2,4.3,4.4,6.5
49.349999,1,1.1,2.2,4.3,4.4,6.5
49.359999,1,1.1,3.2,3.3,5.4,5.5
49.369999,1,1.1,2.2,4.3,5.4,5.5
49.379999,0,2.1,2.2,3.3,5.4,5.5
49.389999,0,2.1,3.2,3.3,4.4,6.5
49.399999,0,2.1,2.2,3.3,5.4,5.5
49.409999,0,2.1,3.2,4.3,5.4,5.5
49.419999,0,2.1,3.2,3.3,5.4,5.5
49.429999,0,2.1,2.2,3.3,5.4,5.5
49.439999,0,2.1,2.2,3.3,5.4,5.5
49.449999,0,1.1,3.2,3.3,5.4,5.5
49.459999,0,1.1,3.2,3.3,5.4,5.5
49.469999,0,1.1,3.2,3.3,5.4,5.5
49.479999,0,1.1,3.2,4.3,5.4,5.5
49.489999,0,1.1,3.2,3.3,5.4,5.5
49.499999,0,1.1,3.2,3.3,5.4,5.5
49.509999,1,1.1,3.2,4.3,5.4,5.5
49.519999,0,2.1,3.2,3.3,5.4,5.5
49.529999,0,1.1,3.2,3.3,5.4,6.5
49.539999,1,1.1,3.2,3.3,5.4,5.5
49.549999,1,1.1,3.2,3.3,5.4,5.5
49.559999,1,2.1,2.2,4.3,4.4,6.5
49.569999,1,1.1,2.2,4.3,4.4,6.5
49.579999,0,1.1,2.2,3.3,5.4,5.5
49.589999,1,1.1,2.2,3.3,5.4,5.5
49.599999,0,1.1,2.2,3.3,5.4,5.5
49.609999,0,1.1,2.2,3.3,5.4,5.5
49.619999,0,1.1,3.2,3.3,5.4,5.5
49.629999,0,2.1,3.2,3.3,5.4,6.5
49.639999,0,2.1,3.2,3.3,5.4,6.5
49.649999,1,2.1,3.2,3.3,4.4,6.5
49.659999,1,1.1,3.2,3.3,4.4,6.5
49.669999,0,1.1,3.2,3.3,4.4,6.5
49.679999,0,1.1,3.2,3.3,4.4,6.5
49.689999,0,1.1,3.2,3.3,5.4,6.5
49.699999,0,1.1,3.2,3.3,5.4,6.5
49.709999,0,2.1,3.2,3.3,5.4,6.5
49.719999,0,1.1,3.2,3.3,5.4,6.5
49.729999,0,1.1,3.2,3.3,5.4,6.5
49.739999,0,1.1,3.2,3.3,4.4,6.5
49.749999,0,1.1,3.2,3.3,4.4,6.5
49.759999,0,1.1,3.2,3.3,4.4,6.5
49.769999,0,1.1,3.2,3.3,4.4,6.5
49.779999,0,1.1,3.2,3.3,4.4,6.5
49.789999,0,1.1,3.2,3.3,4.4,6.5
49.799999,0,1.1,3.2,3.3,5.4,6.5
49.809999,0,2.1,3.2,3.3,5.4,6.5
49.819999,1,1.1,3.2,3.3,5.4,6.5
49.829999,1,1.1,3.2,3.3,5.4,6.5
49.839999,0,1.1,3.2,3.3,4.4,6.5
49.849999,0,1.1,3.2,3.3,4.4,6.5
49.859999,0,1.1,3.2,3.3,4.4,6.5
49.869999,0,1.1,3.2,3.3,4.4,6.5
49.879999,1,1.1,3.2,3.3,4.4,6.5
49.889999,1,1.1,2.2,3.3,4.4,6.5
49.899999,1,1.1,2.2,3.3,4.4,6.5
49.909999,1,2.1,2.2,3.3,4.4,6.5
49.919999,0,2.1,3.2,3.3,4.4,6.5
49.929999,0,2.1,2.2,3.3,4.4,6.5
49.939999,1,1.1,2.2,4.3,4.4,6.5
49.949999,1,1.1,2.2,4.3,4.4,6.5
49.959999,1,1.1,2.2,4.3,4.4,5.5
49.969999,1,1.1,2.2,4.3,4.4,5.5
49.979999,1,2.1,2.2,4.3,4.4,5.5
49.989999,0,2.1,2.2,4.3,5.4,6.5
49.999999,0,2.1,2.2,4.3,5.4,5.5
50.009999,0,2.1,3.2,4.3,5.4,5.5
50.019999,1,1.1,3.2,4.3,4.4,5.5
50.029999,1,1.1,3.2,4.3,4.4,5.5
50.039999,0,1.1,3.2,4.3,4.4,6.5
50.049999,0,2.1,3.2,4.3,4.4,6.5
50.059999,0,2.1,3.2,4.3,4.4,6.5
50.069999,0,2.1,2.2,4.3,4.4,6.5
50.079999,0,1.1,3.2,4.3,4.4,5.5
50.089999,0,2.1,2.2,4.3,4.4,6.5
50.099999,0,2.1,2.2,4.3,5.4,6.5
50.109999,0,2.1,2.2,3.3,5.4,6.5
50.119999,1,2.1,2.2,3.3,4.4,6.5
50.129999,1,1.1,2.2,3.3,4.4,6.5
50.139999,0,1.1,2.2,3.3,4.4,6.5
50.149999,1,1.1,2.2,3.3,4.4,6.5
50.159999,0,1.1,2.2,3.3,4.4,6.5
50.169999,1,2.1,2.2,3.3,4.4,6.5
50.179999,0,2.1,2.2,3.3,4.4,6.5
50.189999,0,2.1,2.2,4.3,5.4,5.5
50.199999,0,2.1,2.2,3.3,4.4,5.5
50.209999,0,2.1,2.2,4.3,4.4,5.5
50.219999,1,1.1,2.2,3.3,4.4,5.5
50.229999,0,2.1,2.2,3.3,4.4,5.5
50.239999,0,2.1,2.2,3.3,4.4,5.5
50.249999,0,2.1,3.2,3.3,4.4,5.5
50.259999,1,2.1,2.2,3.3,4.4,6.5
50.269999,1,2.1,2.2,3.3,4.4,5.5
50.279999,1,1.1,2.2,3.3,4.4,6.5
50.289999,1,1.1,3.2,4.3,5.4,5.5
50.299999,1,1.1,2.2,3.3,4.4,5.5
50.309999,0,2.1,2.2,3.3,4.4,5.5
50.319999,0,2.1,2.2,3.3,4.4,5.5
50.329999,0,2.1,3.2,3.3,5.4,5.5
50.339999,0,2.1,2.2,3.3,5.4,5.5
50.349999,1,2.1,2.2,3.3,5.4,5.5
50.359999,1,1.1,2.2,3.3,5.4,5.5
50.369999,1,1.1,2.2,4.3,4.4,6.5
50.379999,0,1.1,2.2,4.3,4.4,5.5
50.389999,1,2.1,2.2,4.3,5.4,5.5
50.399999,0,2.1,2.2,4.3,5.4,5.5
50.409999,0,2.1,3.2,3.3,5.4,5.5
50.419999,0,1.1,3.2,3.3,5.4,5.5
50.429999,1,1.1,3.2,3.3,5.4,5.5
50.439999,1,1.1,2.2,3.3,5.4,5.5
50.449999,1,1.1,2.2,3.3,4.4,6.5
50.459999,0,2.1,3.2,4.3,4.4,5.5
50.469999,0,2.1,2.2,4.3,4.4,5.5
50.479999,0,2.1,3.2,4.3,4.4,5.5
50.489999,0,2.1,2.2,4.3,5.4,5.5
50.499999,0,2.1,2.2,3.3,5.4,5.5
50.509999,0,2.1,2.2,3.3,5.4,5.5
50.519999,0,2.1,2.2,3.3,5.4,5.5
50.529999,0,1.1,3.2,4.3,5.4,5.5
50.539999,1,1.1,3.2,4.3,4.4,5.5
50.549999,0,1.1,3.2,3.3,4.4,6.5
50.559999,1,2.1,3.2,4.3,4.4,5.5
50.569999,0,2.1,3.2,3.3,5.4,5.5
50.579999,0,1.1,3.2,3.3,5.4,5.5
50.589999,0,1.1,3.2,3.3,5.4,5.5
50.599999,0,1.1,3.2,3.3,5.4,5.5
50.609999,0,2.1,3.2,3.3,5.4,6.5
50.619999,1,2.1,3.2,4.3,4.4,6.5
50.629999,0,2.1,3.2,3.3,4.4,6.5
50.639999,0,2.1,3.2,3.3,4.4,5.5
50.649999,0,2.1,2.2,3.3,4.4,6.5
50.659999,0,2.1,2.2,3.3,4.4,5.5
50.669999,0,2.1,2.2,3.3,4.4,5.5
50.679999,1,1.1,2.2,3.3,5.4,5.5
50.689999,1,1.1,3.2,3.3,5.4,5.5
50.699999,0,1.1,2.2,3.3,5.4,5.5
50.709999,0,2.1,2.2,3.3,5.4,5.5
50.719999,0,2.1,3.2,3.3,5.4,5.5
50.729999,0,2.1,3.2,4.3,4.4,5.5
50.739999,0,1.1,3.2,3.3,4.4,6.5
50.749999,0,1.1,3.2,3.3,4.4,6.5
50.759999,0,1.1,3.2,3.3,4.4,6.5
50.769999,0,2.1,3.2,3.3,4.4,6.5
50.779999,0,2.1,3.2,3.3,4.4,6.5
50.789999,0,2.1,3.2,3.3,4.4,6.5
50.799999,1,1.1,3.2,3.3,4.4,6.5
50.809999,0,1.1,3.2,3.3,5.4,6.5
50.819999,0,1.1,3.2,3.3,5.4,6.5
50.829999,1,1.1,3.2,3.3,4.4,6.5
50.839999,1,1.1,3.2,3.3,4.4,6.5
50.849999,1,2.1,2.2,3.3,4.4,6.5
50.859999,1,1.1,3.2,3.3,4.4,6.5
50.869999,1,1.1,3.2,3.3,4.4,6.5
50.879999,0,1.1,3.2,3.3,4.4,6.5
50.889999,1,1.1,3.2,3.3,4.4,6.5
50.899999,1,1.1,3.2,3.3,4.4,6.5
50.909999,0,1.1,3.2,3.3,4.4,6.5
50.919999,0,1.1,3.2,3.3,4.4,6.5
50.929999,0,1.1,3.2,3.3,4.4,6.5
50.939999,0,1.1,3.2,4.3,4.4,6.5
50.949999,0,1.1,3.2,4.3,4.4,5.5
50.959999,0,1.1,3.2,4.3,4.4,5.5
50.969999,1,1.1,3.2,3.3,4.4,5.5
50.979999,0,1.1,3.2,4.3,4.4,5.5
50.989999,0,1.1,3.2,4.3,4.4,6.5
50.999999,0,1.1,3.2,3.3,4.4,6.5
51.009999,0,1.1,3.2,4.3,4.4,6.5
51.019999,0,1.1,3.2,4.3,4.4,6.5
51.029999,1,1.1,3.2,3.3,4.4,6.5
51.039999,1,1.1,2.2,3.3,4.4,6.5
51.049999,1,1.1,2.2,3.3,4.4,6.5
51.059999,0,1.1,2.2,3.3,4.4,6.5
51.069999,1,2.1,3.2,3.3,5.4,6.5
51.079999,1,1.1,2.2,3.3,4.4,6.5
51.089999,1,1.1,2.2,4.3,4.4,6.5
51.099999,0,1.1,3.2,4.3,4.4,5.5
51.109999,0,2.1,2.2,4.3,4.4,5.5
51.119999,1,1.1,2.2,4.3,4.4,5.5
51.129999,1,2.1,2.2,3.3,5.4,5.5
51.139999,1,1.1,2.2,3.3,5.4,6.5
51.149999,1,1.1,2.2,3.3,4.4,6.5
51.159999,1,1.1,2.2,4.3,4.4,5.5
51.169999,1,1.1,3.2,4.3,4.4,5.5
51.179999,0,1.1,3.2,4.3,4.4,5.5
51.189999,1,1.1,2.2,3.3,4.4,6.5
51.199999,1,1.1,2.2,3.3,4.4,6.5
51.209999,1,1.1,2.2,3.3,4.4,6.5
51.219999,0,1.1,3.2,3.3,4.4,6.5
51.229999,0,1.1,3.2,3.3,4.4,6.5
51.239999,0,1.1,3.2,4.3,4.4,6.5
51.249999,1,1.1,2.2,4.3,4.4,6.5
