Time (s),CPG0,CPG1,Z_POS (Meters),CL0 (Degrees),FL0 (Degrees),TL0 (Degrees)
14.57,0.8765,0.6612,-1.453,2.545,1.984,2.093
14.59,0.8901,0.5982,-1.603,2.542,1.983,2.162
14.6,0.8878,0.497,-1.681,2.517,1.985,2.196
14.62,0.8774,0.3507,-1.866,2.462,1.984,2.242
14.64,0.8593,0.1734,-1.925,2.437,1.976,2.265
14.66,0.83,-0.03408,-1.924,2.393,1.982,2.294
14.68,0.8001,-0.2583,-1.911,2.387,1.984,2.319
14.69,0.7708,-0.5044,-1.907,2.391,1.984,2.319
14.7,0.73,-0.7127,-1.914,2.392,1.984,2.315
14.71,0.6794,-0.8295,-1.925,2.385,1.983,2.311
14.73,0.6144,-0.8677,-1.925,2.364,1.982,2.306
14.74,0.5389,-0.8729,-1.925,2.349,1.982,2.311
14.76,0.4563,-0.8694,-1.914,2.331,1.984,2.323
14.78,0.3648,-0.8642,-1.879,2.327,1.984,2.338
14.79,0.2604,-0.8589,-1.858,2.328,1.984,2.344
14.81,0.1334,-0.8526,-1.84,2.329,1.984,2.354
14.83,-0.04194,-0.8399,-1.852,2.32,1.984,2.36
14.85,-0.2764,-0.8192,-1.868,2.3,1.984,2.361
14.87,-0.5414,-0.7855,-1.88,2.271,1.984,2.353
14.88,-0.7477,-0.7344,-1.886,2.244,1.983,2.332
14.9,-0.8461,-0.6691,-1.856,2.191,1.984,2.275
14.92,-0.8775,-0.5935,-1.799,2.138,1.984,2.176
14.94,-0.8829,-0.5103,-1.739,2.094,1.984,2.038
14.96,-0.8793,-0.4188,-1.685,2.063,1.984,1.871
14.97,-0.8723,-0.3101,-1.669,2.045,1.984,1.771
14.99,-0.8619,-0.1746,-1.676,2.011,1.984,1.584
15.01,-0.8263,0.2513,-1.681,1.985,1.983,1.429
15.03,-0.7934,0.5302,-1.676,1.971,1.984,1.307
15.04,-0.743,0.7481,-1.667,1.966,1.984,1.257
15.06,-0.6787,0.8502,-1.643,1.957,1.984,1.178
15.07,-0.607,0.8826,-1.625,1.953,1.984,1.147
15.09,-0.537,0.8867,-1.589,1.947,1.984,1.102
15.1,-0.4632,0.8837,-1.58,1.947,1.984,1.093
15.12,-0.3795,0.8781,-1.592,1.947,1.984,1.09
15.14,-0.2768,0.8708,-1.607,1.946,1.984,1.107
15.15,-0.1327,0.8634,-1.608,1.939,1.984,1.125
15.16,0.06601,0.85,-1.61,1.932,1.984,1.146
15.18,0.3279,0.8279,-1.606,1.925,1.988,1.181
15.19,0.6049,0.7922,-1.596,1.929,1.997,1.201
15.21,0.7927,0.7396,-1.557,1.937,2.021,1.236
15.23,0.8684,0.6768,-1.51,1.95,2.059,1.27
15.24,0.8886,0.6134,-1.49,1.957,2.1,1.293
15.25,0.8908,0.551,-1.468,1.97,2.158,1.32
15.27,0.8878,0.4869,-1.416,1.995,2.27,1.371
15.29,0.883,0.4163,-1.34,2.03,2.371,1.425
15.31,0.877,0.3324,-1.217,2.092,2.424,1.488
15.32,0.8695,0.2259,-1.138,2.154,2.402,1.535
15.34,0.8593,0.08257,-1.003,2.253,2.362,1.62
15.36,0.8441,-0.1147,-0.9427,2.329,2.314,1.693
15.37,0.8207,-0.3685,-0.9429,2.369,2.264,1.734
15.39,0.7836,-0.6259,-0.9814,2.437,2.162,1.806
15.41,0.7309,-0.7947,-1.033,2.497,2.045,1.873
15.43,0.67,-0.8635,-1.07,2.537,1.989,1.935
15.45,0.6046,-0.8806,-1.107,2.545,1.984,1.993
15.46,0.5396,-0.8819,-1.126,2.545,1.984,2.028
15.48,0.4713,-0.8781,-1.16,2.545,1.983,2.095
15.5,0.3943,-0.8725,-1.2,2.541,1.984,2.165
15.51,0.3076,-0.8673,-1.244,2.514,1.985,2.198
15.53,0.1954,-0.8593,-1.372,2.456,1.984,2.242
15.54,0.043,-0.8476,-1.459,2.424,1.984,2.26
15.56,-0.1784,-0.8263,-1.644,2.371,1.984,2.291
15.58,-0.4506,-0.7945,-1.82,2.331,1.984,2.314
15.6,-0.6946,-0.7454,-1.933,2.325,1.972,2.324
15.62,-0.8279,-0.6784,-1.926,2.282,1.974,2.314
15.63,-0.8714,-0.6094,-1.921,2.275,1.977,2.319
15.65,-0.8811,-0.5365,-1.869,2.299,1.984,2.345
15.67,-0.8795,-0.4578,-1.765,2.35,1.984,2.366
15.69,-0.8744,-0.3629,-1.693,2.383,1.984,2.362
15.71,-0.8667,-0.2417,-1.681,2.381,1.984,2.346
15.73,-0.8558,-0.07921,-1.699,2.358,1.984,2.334
15.74,-0.8391,0.14,-1.71,2.342,1.984,2.335
15.76,-0.8116,0.4124,-1.719,2.316,1.983,2.341
15.77,-0.7674,0.6703,-1.706,2.301,1.983,2.344
15.79,-0.7048,0.8221,-1.656,2.271,1.984,2.341
15.81,-0.6331,0.876,-1.619,2.234,1.984,2.319
15.83,-0.5588,0.8883,-1.615,2.186,1.984,2.263
15.85,-0.4804,0.8875,-1.639,2.135,1.984,2.17
15.86,-0.392,0.8825,-1.647,2.111,1.983,2.082
15.88,-0.2838,0.8753,-1.637,2.076,1.984,1.915
15.9,-0.1413,0.8655,-1.61,2.051,1.984,1.737
15.92,0.05453,0.8514,-1.59,2.025,1.984,1.567
15.94,0.3138,0.8296,-1.585,1.999,1.984,1.427
15.95,0.5926,0.7945,-1.582,1.988,1.984,1.363
15.97,0.7865,0.7427,-1.591,1.974,1.984,1.266
15.99,0.8665,0.6802,-1.594,1.963,1.984,1.192
16.01,0.8883,0.6167,-1.585,1.956,1.984,1.136
16.02,0.8909,0.5543,-1.581,1.953,1.984,1.112
16.04,0.8875,0.4824,-1.573,1.947,1.983,1.079
16.06,0.8808,0.39,-1.558,1.942,1.984,1.063
16.08,0.8706,0.2672,-1.525,1.942,1.984,1.066
16.09,0.8543,0.103,-1.499,1.944,1.984,1.082
16.11,0.8301,-0.1009,-1.434,1.939,1.984,1.115
16.13,0.7972,-0.3358,-1.387,1.929,1.984,1.149
16.15,0.7549,-0.5702,-1.372,1.922,1.989,1.181
16.17,0.7041,-0.7465,-1.373,1.924,2.0,1.211
16.18,0.6507,-0.8394,-1.371,1.931,2.015,1.229
16.2,0.5953,-0.8734,-1.343,1.943,2.049,1.263
16.22,0.5361,-0.8808,-1.268,1.955,2.103,1.298
16.24,0.4729,-0.8794,-1.165,1.973,2.179,1.335
16.25,0.4019,-0.8749,-1.097,1.986,2.241,1.362
16.27,0.3164,-0.8686,-0.9386,2.021,2.348,1.415
16.28,0.2069,-0.8604,-0.8318,2.062,2.379,1.454
16.3,0.05868,-0.849,-0.6061,2.154,2.391,1.533
16.32,-0.1445,-0.8321,-0.3992,2.248,2.359,1.613
16.34,-0.4014,-0.8057,-0.2408,2.323,2.317,1.685
16.36,-0.6513,-0.7639,-0.1428,2.386,2.256,1.75
16.38,-0.8061,-0.705,-0.0954,2.445,2.166,1.812
16.39,-0.8657,-0.6359,-0.09483,2.479,2.095,1.85
16.41,-0.881,-0.5635,-0.1019,2.529,2.0,1.915
16.43,-0.8816,-0.4833,-0.06761,2.544,1.985,1.974
16.45,-0.877,-0.39,-0.03554,2.545,1.984,2.031
16.47,-0.8694,-0.2762,-0.005771,2.545,1.983,2.089
16.48,-0.8588,-0.1274,0.01126,2.545,1.983,2.131
16.5,-0.8442,0.07544,0.03952,2.523,1.984,2.199
16.52,-0.8201,0.3369,0.01938,2.469,1.984,2.243
16.53,-0.7823,0.6074,-0.01066,2.434,1.984,2.26
16.55,-0.7281,0.7883,-0.07313,2.377,1.983,2.289
16.57,-0.6576,0.8662,-0.1296,2.331,1.983,2.31
16.59,-0.5909,0.8836,-0.1949,2.288,1.983,2.315
16.6,-0.5266,0.8838,-0.2424,2.257,1.984,2.297
16.62,-0.4597,0.8797,-0.356,2.198,1.984,2.242
16.64,-0.3846,0.874,-0.4818,2.141,1.983,2.143
16.66,-0.2798,0.871,-0.6093,2.094,1.983,2.003
16.68,-0.1371,0.8637,-0.733,2.062,1.983,1.834
16.69,0.05985,0.8504,-0.8044,2.042,1.984,1.734
16.71,0.3201,0.8286,-0.9583,2.007,1.984,1.552
16.73,0.598,0.7933,-1.093,1.981,1.984,1.412
16.75,0.7892,0.7412,-1.195,1.965,1.984,1.306
16.77,0.8674,0.6787,-1.269,1.958,1.984,1.225
16.78,0.8884,0.6152,-1.301,1.955,1.984,1.189
16.8,0.8909,0.5529,-1.359,1.951,1.984,1.133
16.82,0.8879,0.489,-1.416,1.947,1.984,1.092
16.83,0.8832,0.4185,-1.444,1.944,1.984,1.078
16.84,0.8772,0.3351,-1.47,1.943,1.983,1.073
16.86,0.8697,0.2293,-1.514,1.942,1.983,1.076
16.87,0.8596,0.08725,-1.533,1.943,1.983,1.092
16.89,0.8448,-0.1081,-1.573,1.938,1.984,1.124
16.9,0.8218,-0.3609,-1.603,1.932,1.984,1.144
16.91,0.7855,-0.6202,-1.634,1.929,1.989,1.166
16.93,0.7333,-0.7925,-1.696,1.93,2.002,1.202
16.95,0.6722,-0.8629,-1.759,1.938,2.023,1.237
16.97,0.6103,-0.8823,-1.826,1.95,2.058,1.27
16.99,0.5493,-0.8845,-1.883,1.962,2.115,1.305
17.01,0.4864,-0.8814,-1.925,1.978,2.193,1.343
17.02,0.4171,-0.8765,-1.925,1.993,2.253,1.371
17.04,0.3351,-0.8702,-1.925,2.034,2.358,1.425
17.06,0.2312,-0.8622,-1.921,2.109,2.402,1.495
17.07,0.07827,-0.8478,-1.921,2.179,2.368,1.551
17.09,-0.1325,-0.8287,-1.926,2.293,2.305,1.643
17.11,-0.4001,-0.7998,-1.925,2.388,2.231,1.726
17.13,-0.6581,-0.7542,-1.925,2.465,2.133,1.804
17.14,-0.8084,-0.6971,-1.925,2.501,2.05,1.855
17.15,-0.866,-0.6289,-1.925,2.525,2.004,1.907
17.17,-0.8812,-0.5516,-1.925,2.544,1.985,1.999
17.19,-0.8816,-0.4629,-1.925,2.548,1.983,2.082
17.21,-0.8761,-0.3611,-1.925,2.545,1.985,2.15
17.22,-0.8677,-0.2354,-1.925,2.528,1.984,2.176
17.24,-0.8551,-0.07256,-1.925,2.481,1.985,2.212
17.26,-0.8359,0.1468,-1.925,2.441,1.984,2.238
17.28,-0.8073,0.4215,-1.925,2.409,1.983,2.257
17.29,-0.7625,0.6784,-1.925,2.394,1.982,2.266
17.31,-0.7001,0.8254,-1.925,2.371,1.982,2.282
17.33,-0.6285,0.8768,-1.89,2.35,1.982,2.297
17.35,-0.5617,0.8852,-1.791,2.337,1.982,2.31
17.36,-0.4979,0.8819,-1.742,2.332,1.983,2.319
17.38,-0.4303,0.8766,-1.669,2.321,1.984,2.334
17.4,-0.3528,0.8702,-1.638,2.305,1.984,2.344
17.42,-0.2418,0.8669,-1.631,2.279,1.984,2.346
17.44,-0.08552,0.8595,-1.631,2.244,1.984,2.329
17.46,0.1175,0.8411,-1.66,2.2,1.984,2.283
17.48,0.3768,0.815,-1.73,2.149,1.984,2.202
17.49,0.6366,0.7748,-1.754,2.122,1.983,2.122
17.51,0.7856,0.69,-1.768,2.083,1.984,1.964
17.53,0.8516,0.5998,-1.762,2.056,1.984,1.791
17.55,0.8711,0.4955,-1.749,2.033,1.984,1.618
17.56,0.8708,0.3695,-1.746,2.015,1.984,1.53
17.58,0.8648,0.2453,-1.745,1.989,1.984,1.392
17.6,0.8543,0.0938,-1.73,1.972,1.984,1.288
17.62,0.8391,-0.102,-1.702,1.962,1.984,1.21
17.64,0.818,-0.3507,-1.665,1.956,1.984,1.15
17.65,0.7846,-0.6107,-1.644,1.952,1.984,1.125
17.66,0.734,-0.7875,-1.615,1.948,1.983,1.104
17.68,0.6735,-0.8612,-1.529,1.945,1.984,1.077
17.69,0.6026,-0.8773,-1.509,1.946,1.984,1.077
17.71,0.5302,-0.8774,-1.528,1.947,1.984,1.087
17.73,0.4518,-0.8725,-1.557,1.946,1.983,1.113
17.74,0.3599,-0.8654,-1.573,1.939,1.983,1.132
17.75,0.2652,-0.8624,-1.591,1.934,1.984,1.154
17.76,0.09073,-0.8404,-1.609,1.932,1.99,1.176
17.77,-0.1836,-0.8039,-1.604,1.933,2.003,1.199
17.79,-0.5083,-0.7546,-1.569,1.944,2.035,1.24
17.81,-0.8513,-0.6058,-1.573,1.962,2.103,1.287
17.82,-0.8744,-0.5368,-1.565,1.977,2.174,1.322
17.84,-0.8774,-0.4594,-1.496,2.011,2.3,1.386
17.85,-0.8744,-0.3602,-1.45,2.052,2.344,1.429
17.87,-0.8681,-0.2278,-1.42,2.143,2.372,1.513
17.89,-0.8568,-0.05455,-1.392,2.24,2.346,1.599
17.9,-0.8405,0.1752,-1.39,2.285,2.322,1.644
17.92,-0.8129,0.4473,-1.442,2.36,2.264,1.721
17.94,-0.7695,0.689,-1.529,2.424,2.177,1.79
17.96,-0.7136,0.8214,-1.615,2.484,2.069,1.856
17.97,-0.6526,0.8691,-1.666,2.513,2.011,1.894
17.98,-0.5879,0.8832,-1.712,2.532,1.992,1.936
18.0,-0.5169,0.886,-1.743,2.543,1.984,2.007
18.02,-0.5842,0.82,-1.709,2.545,1.984,2.072
18.04,-0.7246,0.7287,-1.687,2.546,1.984,2.142
18.06,-0.7889,0.7067,-1.714,2.526,1.984,2.207
18.07,-0.8046,0.7044,-1.761,2.489,1.984,2.229
18.09,-0.7644,0.7893,-1.854,2.424,1.984,2.263
18.11,-0.6119,0.8875,-1.928,2.375,1.983,2.291
18.13,-0.5402,0.8887,-1.925,2.335,1.981,2.307
18.15,-0.4655,0.8848,-1.905,2.307,1.983,2.327
18.17,-0.4108,0.8695,-1.876,2.304,1.984,2.349
18.18,-0.3508,0.8603,-1.855,2.314,1.983,2.362
18.2,-0.303,0.8448,-1.811,2.331,1.983,2.378
18.22,-0.2897,0.8203,-1.775,2.335,1.984,2.384
18.23,-0.3037,0.7998,-1.781,2.322,1.984,2.38
18.25,-0.3698,0.7741,-1.835,2.293,1.984,2.369
18.27,-0.4359,0.7755,-1.927,2.265,1.983,2.347
18.28,-0.4703,0.7988,-1.926,2.252,1.982,2.316
18.3,-0.4497,0.8335,-1.925,2.201,1.984,2.258
18.32,-0.3758,0.86,-1.922,2.158,1.984,2.21
18.33,-0.2685,0.8666,-1.897,2.156,1.983,2.213
18.35,-0.1369,0.8575,-1.802,2.185,1.984,2.243
18.37,0.04268,0.8436,-1.675,2.238,1.984,2.295
18.39,0.2818,0.8222,-1.534,2.273,1.984,2.334
18.41,0.5503,0.7883,-1.391,2.275,1.984,2.349
18.42,0.7474,0.7273,-1.342,2.258,1.984,2.34
18.44,0.8443,0.6557,-1.3,2.219,1.984,2.307
18.46,0.8768,0.5794,-1.322,2.172,1.984,2.244
18.48,0.8834,0.5001,-1.383,2.123,1.984,2.145
18.49,0.8824,0.4323,-1.42,2.101,1.984,2.057
18.51,0.8779,0.3524,-1.485,2.068,1.984,1.888
18.53,0.8711,0.252,-1.528,2.045,1.984,1.71
18.55,0.8618,0.1183,-1.583,2.019,1.984,1.544
18.57,0.8482,-0.06558,-1.649,1.993,1.984,1.409
18.58,0.8272,-0.3089,-1.679,1.984,1.983,1.349
18.59,0.7938,-0.5744,-1.7,1.975,1.983,1.295
18.61,0.7445,-0.7684,-1.723,1.965,1.983,1.211
18.62,0.6843,-0.855,-1.729,1.961,1.983,1.175
18.64,0.6223,-0.8806,-1.734,1.953,1.983,1.12
18.66,0.5613,-0.8847,-1.757,1.948,1.984,1.085
18.68,0.4991,-0.8823,-1.802,1.944,1.984,1.068
18.7,0.4235,-0.8749,-1.845,1.943,1.984,1.072
18.72,0.3344,-0.8674,-1.886,1.945,1.983,1.094
18.73,0.2208,-0.8583,-1.914,1.939,1.984,1.114
18.75,0.06777,-0.8462,-1.925,1.934,1.984,1.145
18.76,-0.2269,-0.8005,-1.925,1.939,1.985,1.167
18.78,-0.5623,-0.7405,-1.925,1.956,2.006,1.215
18.8,-0.7912,-0.6515,-1.925,1.982,2.061,1.283
18.81,-0.8705,-0.5369,-1.917,2.033,2.127,1.354
18.83,-0.8762,-0.4605,-1.865,2.185,2.168,1.515
18.85,-0.8738,-0.3638,-1.862,2.341,2.025,1.697
18.86,-0.8666,-0.2431,-1.878,2.392,1.997,1.782
18.88,-0.8554,-0.08311,-1.907,2.465,1.985,1.919
18.9,-0.8385,0.1339,-1.925,2.505,1.984,2.032
18.91,-0.8102,0.4068,-1.925,2.501,1.985,2.087
18.92,-0.7677,0.6652,-1.925,2.474,1.985,2.129
18.94,-0.7082,0.8175,-1.925,2.424,1.984,2.195
18.96,-0.6403,0.8727,-1.918,2.392,1.984,2.242
18.97,-0.5776,0.8828,-1.911,2.383,1.984,2.26
18.99,-0.512,0.8833,-1.899,2.37,1.984,2.284
19.01,-0.4423,0.8791,-1.891,2.356,1.984,2.3
19.03,-0.3628,0.8731,-1.894,2.336,1.984,2.313
19.05,-0.2482,0.8702,-1.902,2.312,1.983,2.327
19.06,-0.1018,0.859,-1.89,2.293,1.983,2.33
19.08,0.005777,0.8152,-1.849,2.256,1.983,2.325
19.1,0.08361,0.7623,-1.806,2.212,1.984,2.293
19.11,0.1298,0.7046,-1.783,2.179,1.984,2.24
19.13,0.1434,0.6472,-1.736,2.125,1.984,2.118
19.15,0.2451,0.6505,-1.684,2.084,1.984,1.961
19.17,0.4232,0.6593,-1.632,2.054,1.984,1.788
19.19,0.6348,0.6554,-1.603,2.023,1.984,1.613
19.2,0.794,0.6351,-1.603,2.006,1.984,1.527
19.22,0.8616,0.5895,-1.6,1.98,1.984,1.391
19.24,0.8813,0.5329,-1.576,1.966,1.984,1.287
19.26,0.8825,0.4554,-1.546,1.959,1.984,1.209
19.27,0.8754,0.3416,-1.529,1.956,1.984,1.175
19.29,0.8606,0.183,-1.487,1.95,1.984,1.122
19.31,0.8334,-0.02003,-1.462,1.945,1.984,1.084
19.33,0.7983,-0.2422,-1.441,1.941,1.984,1.063
19.35,0.7579,-0.4747,-1.417,1.941,1.984,1.06
19.36,0.714,-0.6795,-1.402,1.943,1.984,1.074
19.38,0.6747,-0.8148,-1.373,1.943,1.984,1.104
19.39,0.621,-0.8667,-1.364,1.936,1.984,1.126
19.41,0.5626,-0.8803,-1.333,1.925,1.985,1.162
19.43,0.5013,-0.8809,-1.294,1.923,1.995,1.196
19.45,0.4342,-0.8772,-1.252,1.93,2.011,1.227
19.47,0.3558,-0.8715,-1.205,1.942,2.038,1.258
19.48,0.258,-0.8642,-1.174,1.951,2.07,1.278
19.5,0.1285,-0.8544,-1.095,1.968,2.142,1.317
19.52,-0.04924,-0.8403,-0.9899,1.987,2.232,1.358
19.53,-0.2859,-0.8187,-0.9103,2.003,2.296,1.388
19.55,-0.5508,-0.7841,-0.7177,2.051,2.389,1.446
19.57,-0.7534,-0.7322,-0.4979,2.129,2.416,1.515
19.58,-0.8483,-0.6662,-0.3789,2.188,2.39,1.564
19.6,-0.8774,-0.5948,-0.179,2.28,2.346,1.647
19.61,-0.882,-0.5205,-0.1081,2.323,2.307,1.69
19.62,-0.8788,-0.4396,-0.06215,2.369,2.248,1.735
19.63,-0.8725,-0.3447,-0.04478,2.415,2.173,1.783
19.65,-0.8638,-0.2243,-0.06387,2.486,2.037,1.863
19.66,-0.8516,-0.06212,-0.07571,2.514,2.0,1.905
19.68,-0.8336,0.1601,-0.03733,2.542,1.985,1.977
19.69,-0.8058,0.4352,-0.01714,2.544,1.984,2.017
19.71,-0.7614,0.6866,0.01913,2.545,1.984,2.093
19.72,-0.7004,0.827,0.03487,2.536,1.984,2.139
19.73,-0.6315,0.8756,0.03076,2.505,1.984,2.174
19.75,-0.5637,0.8855,-0.01822,2.445,1.984,2.224
19.76,-0.4946,0.8841,-0.05248,2.413,1.983,2.246
19.78,-0.4194,0.8792,-0.1216,2.362,1.983,2.281
19.8,-0.3309,0.8727,-0.1859,2.32,1.983,2.305
19.81,-0.2059,0.8679,-0.2208,2.295,1.983,2.305
19.83,-0.03503,0.8572,-0.2996,2.243,1.984,2.286
19.85,0.1985,0.8397,-0.4062,2.186,1.984,2.229
19.86,0.4801,0.8111,-0.4786,2.154,1.984,2.157
19.88,0.7208,0.7662,-0.6343,2.104,1.984,2.004
19.89,0.8437,0.7069,-0.7163,2.083,1.984,1.905
19.91,0.883,0.6431,-0.8836,2.044,1.984,1.708
19.93,0.8909,0.5804,-1.05,2.007,1.984,1.534
19.94,0.8896,0.5177,-1.122,1.993,1.984,1.455
19.96,0.8854,0.4508,-1.238,1.974,1.984,1.334
19.98,0.88,0.374,-1.321,1.964,1.984,1.243
20.0,0.8733,0.2796,-1.381,1.958,1.984,1.175
20.01,0.8645,0.1556,-1.406,1.954,1.984,1.145
20.03,0.8521,-0.01419,-1.452,1.948,1.984,1.099
20.05,0.8334,-0.2435,-1.501,1.944,1.984,1.07
20.07,0.8035,-0.5111,-1.551,1.942,1.984,1.06
20.09,0.7581,-0.7308,-1.599,1.943,1.984,1.068
20.11,0.6997,-0.8413,-1.65,1.945,1.984,1.093
20.12,0.6376,-0.8773,-1.684,1.939,1.984,1.114
20.14,0.5764,-0.8847,-1.758,1.928,1.984,1.151
20.15,0.5149,-0.8832,-1.792,1.927,1.989,1.172
20.17,0.449,-0.8788,-1.858,1.929,2.003,1.208
20.19,0.3735,-0.8731,-1.932,1.941,2.02,1.241
20.21,0.273,-0.8638,-1.926,1.961,2.046,1.272
20.22,0.141,-0.8531,-1.925,1.972,2.087,1.297
20.23,-0.1467,-0.8046,-1.924,1.994,2.166,1.338
20.25,-0.5515,-0.7135,-1.887,2.083,2.261,1.437
20.26,-0.8096,-0.5899,-1.867,2.181,2.215,1.527
20.28,-0.8804,-0.4297,-1.936,2.34,2.074,1.689
20.3,-0.8775,-0.2863,-1.926,2.454,1.992,1.806
20.31,-0.8689,-0.1022,-1.925,2.487,1.986,1.873
20.33,-0.858,0.131,-1.925,2.532,1.985,1.98
20.35,-0.8379,0.3849,-1.925,2.551,1.986,2.073
20.36,-0.8069,0.6123,-1.925,2.547,1.986,2.113
20.38,-0.7515,0.7822,-1.925,2.516,1.987,2.173
20.39,-0.6767,0.8657,-1.925,2.491,1.986,2.195
20.41,-0.6012,0.8878,-1.925,2.449,1.984,2.228
20.43,-0.5248,0.8899,-1.925,2.421,1.983,2.25
20.45,-0.4424,0.886,-1.925,2.398,1.981,2.264
20.46,-0.3462,0.8797,-1.925,2.386,1.98,2.272
20.48,-0.2241,0.8714,-1.916,2.362,1.982,2.284
20.5,-0.05941,0.8599,-1.898,2.345,1.983,2.298
20.52,0.1661,0.8427,-1.88,2.331,1.984,2.313
20.54,0.4282,0.8087,-1.836,2.319,1.984,2.327
20.56,0.6724,0.7622,-1.783,2.304,1.984,2.338
20.57,0.8172,0.7006,-1.776,2.288,1.984,2.337
20.59,0.8717,0.6311,-1.807,2.254,1.984,2.326
20.61,0.8869,0.5713,-1.859,2.209,1.984,2.29
20.63,0.8878,0.5092,-1.905,2.158,1.984,2.215
20.65,0.8844,0.4417,-1.926,2.112,1.983,2.103
20.66,0.8791,0.3633,-1.925,2.093,1.984,2.005
20.68,0.8723,0.2658,-1.925,2.061,1.984,1.819
20.69,0.8632,0.1371,-1.925,2.043,1.985,1.72
20.71,0.8502,-0.03979,-1.925,2.015,1.985,1.534
20.73,0.8303,-0.2764,-1.925,1.995,1.984,1.387
20.75,0.7987,-0.5437,-1.919,1.979,1.984,1.273
20.76,0.7513,-0.7508,-1.907,1.972,1.984,1.225
20.78,0.6918,-0.8486,-1.892,1.961,1.984,1.153
20.8,0.6296,-0.879,-1.911,1.954,1.984,1.11
20.82,0.5684,-0.8846,-1.925,1.951,1.983,1.095
20.84,0.5064,-0.8826,-1.902,1.95,1.983,1.104
20.86,0.4397,-0.8781,-1.848,1.946,1.984,1.127
20.87,0.3626,-0.8723,-1.811,1.94,1.984,1.146
20.89,0.267,-0.865,-1.737,1.935,1.984,1.18
20.91,0.1407,-0.8554,-1.685,1.939,1.99,1.214
20.92,-0.03251,-0.8417,-1.668,1.946,2.009,1.235
20.94,-0.2647,-0.8208,-1.653,1.958,2.055,1.271
20.96,-0.5303,-0.7875,-1.648,1.97,2.122,1.309
20.98,-0.7411,-0.7371,-1.63,1.987,2.208,1.349
20.99,-0.8437,-0.672,-1.588,2.002,2.273,1.378
21.01,-0.8763,-0.6008,-1.459,2.041,2.374,1.434
21.03,-0.8821,-0.5268,-1.308,2.111,2.418,1.5
21.05,-0.8797,-0.4423,-1.153,2.204,2.398,1.576
21.07,-0.8734,-0.3438,-1.04,2.289,2.355,1.651
21.08,-0.8646,-0.2198,-1.026,2.329,2.321,1.691
21.1,-0.8523,-0.05344,-1.065,2.398,2.24,1.761
21.12,-0.8331,0.1721,-1.16,2.461,2.131,1.829
21.14,-0.8034,0.4496,-1.265,2.516,2.015,1.895
21.16,-0.7569,0.6985,-1.358,2.542,1.987,1.958
21.17,-0.6932,0.8336,-1.405,2.544,1.984,1.995
21.19,-0.6252,0.8769,-1.454,2.544,1.983,2.061
21.21,-0.5628,0.8832,-1.475,2.545,1.983,2.131
21.22,-0.5012,0.8808,-1.504,2.529,1.984,2.172
21.24,-0.4364,0.8758,-1.612,2.479,1.984,2.229
21.26,-0.4024,0.8567,-1.694,2.417,1.984,2.264
21.28,-0.5742,0.7695,-1.764,2.367,1.984,2.291
21.3,-0.6872,0.7463,-1.87,2.311,1.984,2.302
21.32,-0.7268,0.7725,-1.925,2.255,1.984,2.286
21.34,-0.7012,0.8287,-1.925,2.198,1.984,2.234
21.36,-0.648,0.8669,-1.925,2.151,1.985,2.149
21.37,-0.5795,0.8843,-1.925,2.126,1.985,2.082
21.39,-0.5088,0.8856,-1.925,2.086,1.985,1.96
21.41,-0.4317,0.8817,-1.925,2.047,1.986,1.839
21.42,-0.3412,0.8756,-1.925,2.021,1.985,1.765
21.44,-0.219,0.8696,-1.925,1.97,1.984,1.635
21.46,-0.0531,0.8588,-1.925,1.928,1.983,1.514
21.47,0.1742,0.8417,-1.921,1.916,1.983,1.444
21.49,0.4406,0.8089,-1.867,1.905,1.983,1.328
21.51,0.6843,0.7627,-1.788,1.909,1.984,1.232
21.52,0.8239,0.7014,-1.762,1.915,1.984,1.194
21.54,0.8746,0.633,-1.765,1.924,1.984,1.142
21.56,0.8878,0.5726,-1.819,1.932,1.984,1.122
21.58,0.8882,0.5103,-1.897,1.939,1.984,1.129
21.59,0.8846,0.4428,-1.922,1.936,1.984,1.144
21.61,0.8792,0.3647,-1.925,1.932,1.984,1.172
21.63,0.8724,0.2678,-1.923,1.933,1.985,1.201
21.64,0.8634,0.1397,-1.925,1.939,1.995,1.219
21.65,0.8505,-0.03613,-1.925,1.95,2.017,1.239
21.67,0.8307,-0.2717,-1.925,1.968,2.075,1.279
21.68,0.7994,-0.5391,-1.922,1.983,2.149,1.319
21.7,0.7522,-0.7481,-1.823,2.041,2.272,1.407
21.72,0.6922,-0.8471,-1.589,2.169,2.274,1.525
21.73,0.6248,-0.8756,-1.449,2.251,2.2,1.607
21.75,0.5569,-0.8801,-1.257,2.381,2.064,1.743
21.77,0.4857,-0.877,-1.16,2.468,1.992,1.851
21.79,0.4078,-0.8718,-1.083,2.527,1.984,1.94
21.8,0.3245,-0.8679,-1.058,2.54,1.984,1.988
21.82,0.2177,-0.8607,-1.05,2.545,1.983,2.073
21.84,0.07375,-0.85,-1.08,2.536,1.984,2.152
21.86,-0.1239,-0.8339,-1.167,2.499,1.984,2.211
21.87,-0.3771,-0.8086,-1.241,2.462,1.984,2.23
21.89,-0.6317,-0.7685,-1.371,2.401,1.983,2.262
21.91,-0.7967,-0.7109,-1.433,2.358,1.983,2.292
21.93,-0.8638,-0.6386,-1.472,2.324,1.984,2.314
21.94,-0.881,-0.5626,-1.511,2.303,1.984,2.318
