Time (s),fs1 (User unit),fs2 (User unit),fs3 (User unit),fs4 (User unit),fs5 (User unit),fs6 (User unit)
53.009999,+1.000e+00,+2.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
53.019999,+1.000e+00,+1.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
53.029999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
53.039999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
53.049999,+1.000e+00,+1.100e+00,+2.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
53.059999,+1.000e+00,+1.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
53.069999,+1.000e+00,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
53.079999,+1.000e+00,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
53.089999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
53.099999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
53.109999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
53.119999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
53.129999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
53.139999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
53.149999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
53.159999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.169999,+1.000e+00,+1.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
53.179999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.189999,+1.000e+00,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
53.199999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
53.209999,0.0,+2.100e+00,+3.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
53.219999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.229999,0.0,+2.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
53.239999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
53.249999,+1.000e+00,+1.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
53.259999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.269999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.279999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
53.289999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
53.299999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
53.309999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
53.319999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
53.329999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.339999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.349999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.359999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.369999,+1.000e+00,+2.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
53.379999,+1.000e+00,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
53.389999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
53.399999,+1.000e+00,+2.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
53.409999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
53.419999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
53.429999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
53.439999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
53.449999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
53.459999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.469999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.479999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.489999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.499999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.509999,0.0,+2.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
53.519999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+5.400e+00,+6.500e+00
53.529999,0.0,+2.100e+00,+3.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
53.539999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.549999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.559999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.569999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.579999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.589999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.599999,0.0,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.609999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.619999,0.0,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.629999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.639999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.649999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.659999,0.0,+2.100e+00,+3.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
53.669999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.679999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
53.689999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
53.699999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
53.709999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
53.719999,+1.000e+00,+2.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
53.729999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
53.739999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+5.400e+00,+6.500e+00
53.749999,+1.000e+00,+1.100e+00,+3.200e+00,+4.300e+00,+5.400e+00,+6.500e+00
53.759999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
53.769999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
53.779999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.789999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.799999,+1.000e+00,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
53.809999,+1.000e+00,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
53.819999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.829999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
53.839999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
53.849999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
53.859999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.869999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.879999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.889999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.899999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
53.909999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
53.919999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.929999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
53.939999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
53.949999,+1.000e+00,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
53.959999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
53.969999,0.0,+1.100e+00,+2.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
53.979999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.989999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
53.999999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
54.009999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
54.019999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
54.029999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
54.039999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
54.049999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.059999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.069999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.079999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.089999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.099999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.109999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.119999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
54.129999,+1.000e+00,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
54.139999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
54.149999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
54.159999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
54.169999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.179999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.189999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
54.199999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.209999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.219999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.229999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.239999,0.0,+2.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
54.249999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
54.259999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
54.269999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
54.279999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.289999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.299999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.309999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.319999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.329999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.339999,0.0,+2.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
54.349999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.359999,0.0,+2.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
54.369999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.379999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.389999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
54.399999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
54.409999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
54.419999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
54.429999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+5.400e+00,+6.500e+00
54.439999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+5.400e+00,+6.500e+00
54.449999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.459999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.469999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.479999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.489999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.499999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.509999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.519999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
54.529999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.539999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.549999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.559999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.569999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.579999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
54.589999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
54.599999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.609999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
54.619999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.629999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.639999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.649999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
54.659999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.669999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.679999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.689999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.699999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.709999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
54.719999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.729999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
54.739999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
54.749999,+1.000e+00,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.759999,+1.000e+00,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
54.769999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
54.779999,+1.000e+00,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
54.789999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
54.799999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
54.809999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
54.819999,+1.000e+00,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
54.829999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.839999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
54.849999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
54.859999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
54.869999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.879999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
54.889999,0.0,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
54.899999,0.0,+1.100e+00,+2.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
54.909999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
54.919999,0.0,+1.100e+00,+2.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
54.929999,0.0,+1.100e+00,+2.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
54.939999,+1.000e+00,+1.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
54.949999,+1.000e+00,+1.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
54.959999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.969999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
54.979999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
54.989999,+1.000e+00,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
54.999999,+1.000e+00,+2.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
55.009999,+1.000e+00,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
55.019999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
55.029999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
55.039999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
55.049999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
55.059999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
55.069999,+1.000e+00,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
55.079999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
55.089999,+1.000e+00,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
55.099999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
55.109999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
55.119999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
55.129999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
55.139999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
55.149999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
55.159999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
55.169999,0.0,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
55.179999,+1.000e+00,+1.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
55.189999,+1.000e+00,+1.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
55.199999,0.0,+1.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
55.209999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
55.219999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
55.229999,0.0,+1.100e+00,+2.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
55.239999,0.0,+2.100e+00,+3.200e+00,+4.300e+00,+5.400e+00,+6.500e+00
55.249999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
55.259999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
55.269999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
55.279999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
55.289999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
55.299999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
55.309999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
55.319999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
55.329999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
55.339999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
55.349999,+1.000e+00,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
55.359999,+1.000e+00,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
55.369999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
55.379999,0.0,+2.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
55.389999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
55.399999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
55.409999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
55.419999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+5.400e+00,+6.500e+00
55.429999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+5.400e+00,+6.500e+00
55.439999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
55.449999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
55.459999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
55.469999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
55.479999,+1.000e+00,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
55.489999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
55.499999,+1.000e+00,+2.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
55.509999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
55.519999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
55.529999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
55.539999,+1.000e+00,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
55.549999,+1.000e+00,+1.100e+00,+3.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
55.559999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
55.569999,+1.000e+00,+1.100e+00,+3.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
55.579999,+1.000e+00,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
55.589999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
55.599999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
55.609999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
55.619999,+1.000e+00,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
55.629999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
55.639999,+1.000e+00,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
55.649999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
55.659999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
55.669999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
55.679999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
55.689999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
55.699999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
55.709999,+1.000e+00,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
55.719999,+1.000e+00,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
55.729999,+1.000e+00,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
55.739999,+1.000e+00,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
55.749999,+1.000e+00,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
55.759999,+1.000e+00,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
55.769999,+1.000e+00,+1.100e+00,+3.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
