__time,/sim_ros_interface/topic/forwardModel/data[0],/sim_ros_interface/topic/forwardModel/data[10],/sim_ros_interface/topic/forwardModel/data[11],/sim_ros_interface/topic/forwardModel/data[12],/sim_ros_interface/topic/forwardModel/data[13],/sim_ros_interface/topic/forwardModel/data[14],/sim_ros_interface/topic/forwardModel/data[15],/sim_ros_interface/topic/forwardModel/data[16],/sim_ros_interface/topic/forwardModel/data[17],/sim_ros_interface/topic/forwardModel/data[18],/sim_ros_interface/topic/forwardModel/data[19],/sim_ros_interface/topic/forwardModel/data[1],/sim_ros_interface/topic/forwardModel/data[20],/sim_ros_interface/topic/forwardModel/data[21],/sim_ros_interface/topic/forwardModel/data[22],/sim_ros_interface/topic/forwardModel/data[23],/sim_ros_interface/topic/forwardModel/data[24],/sim_ros_interface/topic/forwardModel/data[25],/sim_ros_interface/topic/forwardModel/data[26],/sim_ros_interface/topic/forwardModel/data[27],/sim_ros_interface/topic/forwardModel/data[28],/sim_ros_interface/topic/forwardModel/data[29],/sim_ros_interface/topic/forwardModel/data[2],/sim_ros_interface/topic/forwardModel/data[30],/sim_ros_interface/topic/forwardModel/data[31],/sim_ros_interface/topic/forwardModel/data[32],/sim_ros_interface/topic/forwardModel/data[33],/sim_ros_interface/topic/forwardModel/data[34],/sim_ros_interface/topic/forwardModel/data[35],/sim_ros_interface/topic/forwardModel/data[36],/sim_ros_interface/topic/forwardModel/data[37],/sim_ros_interface/topic/forwardModel/data[38],/sim_ros_interface/topic/forwardModel/data[39],/sim_ros_interface/topic/forwardModel/data[3],/sim_ros_interface/topic/forwardModel/data[40],/sim_ros_interface/topic/forwardModel/data[41],/sim_ros_interface/topic/forwardModel/data[42],/sim_ros_interface/topic/forwardModel/data[43],/sim_ros_interface/topic/forwardModel/data[44],/sim_ros_interface/topic/forwardModel/data[45],/sim_ros_interface/topic/forwardModel/data[46],/sim_ros_interface/topic/forwardModel/data[47],/sim_ros_interface/topic/forwardModel/data[48],/sim_ros_interface/topic/forwardModel/data[4],/sim_ros_interface/topic/forwardModel/data[5],/sim_ros_interface/topic/forwardModel/data[6],/sim_ros_interface/topic/forwardModel/data[7],/sim_ros_interface/topic/forwardModel/data[8],/sim_ros_interface/topic/forwardModel/data[9],/sim_ros_interface/topic/forwardModel/layout/data_offset,/sim_ros_interface/topic/sfweights/data[0],/sim_ros_interface/topic/sfweights/data[1],/sim_ros_interface/topic/sfweights/data[2],/sim_ros_interface/topic/sfweights/data[3],/sim_ros_interface/topic/sfweights/data[4],/sim_ros_interface/topic/sfweights/data[5],/sim_ros_interface/topic/sfweights/layout/data_offset
1716562129.775233,0.000000000,0.000000000,0.053207006,0.000000000,-0.233659357,1.243826866,1.361115456,0.000000000,0.000000000,0.000000000,0.067893334,1.000000000,0.000000000,0.050929103,1.242971420,1.344699979,0.000000000,1.000000000,1.000000000,0.155534297,0.000000000,42.120143890,1.000000000,1.246448874,1.401969433,0.000000000,0.000000000,0.000000000,0.053248223,0.000000000,-0.137449920,1.243826866,1.361115456,0.153305754,0.000000000,0.000000000,0.000000000,0.066753305,0.000000000,-0.100572705,1.242971420,1.344699979,0.170000000,0.000000000,42.874652863,1.246448874,1.401969433,0.000000000,0.000000000,0.000000000,,,,,,,
1716562129.775343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.153305754,0.053207006,0.067893334,0.155534297,0.053248223,0.066753305,0.000000000
1716562129.808317,0.000000000,0.000000000,0.052060273,0.000000000,0.111631513,1.186428308,1.308709383,0.000000000,0.000000000,0.000000000,0.067553453,1.000000000,0.000000000,0.008162534,1.185089588,1.296816826,0.000000000,1.000000000,1.000000000,0.156078026,0.000000000,41.970417023,1.000000000,1.188682795,1.337983489,0.000000000,0.000000000,0.000000000,0.052101403,0.000000000,-0.075329058,1.186428308,1.308709383,0.153853938,0.000000000,0.000000000,0.000000000,0.066415712,0.000000000,-0.070705138,1.185089588,1.296816826,0.170000000,0.000000000,42.615169525,1.188682795,1.337983489,0.000000000,0.000000000,0.000000000,,,,,,,
1716562129.808361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.153853938,0.052060273,0.067553453,0.156078026,0.052101403,0.066415712,0.000000000
1716562129.841688,0.000000000,0.000000000,0.051363166,0.000000000,0.143757001,1.114048362,1.250311017,0.000000000,0.000000000,0.000000000,0.067302018,1.000000000,0.000000000,0.030111650,1.112294674,1.241460204,0.000000000,1.000000000,1.000000000,0.156437099,0.000000000,41.911926270,1.000000000,1.115846872,1.271342516,0.000000000,0.000000000,0.000000000,0.051404219,0.000000000,-0.075034179,1.114048362,1.250311017,0.154217467,0.000000000,0.000000000,0.000000000,0.066166542,0.000000000,-0.007651859,1.112294674,1.241460204,0.170000000,0.000000000,42.696525574,1.115846872,1.271342516,0.000000000,0.000000000,0.000000000,,,,,,,
1716562129.841733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154217467,0.051363166,0.067302018,0.156437099,0.051404219,0.066166542,0.000000000
1716562129.875035,0.000000000,0.000000000,0.050922442,0.000000000,0.114619173,1.020035982,1.181228518,0.000000000,0.000000000,0.000000000,0.067101099,1.000000000,0.000000000,-0.014636026,1.017966390,1.174412012,0.000000000,1.000000000,1.000000000,0.156690836,0.000000000,41.906517029,1.000000000,1.021353126,1.196345687,0.000000000,0.000000000,0.000000000,0.050963409,0.000000000,0.103223190,1.020035982,1.181228518,0.154475629,0.000000000,0.000000000,0.000000000,0.065967903,0.000000000,-0.049794272,1.017966390,1.174412012,0.170000000,0.000000000,42.921615601,1.021353126,1.196345687,0.000000000,0.000000000,0.000000000,,,,,,,
1716562129.875120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154475629,0.050922442,0.067101099,0.156690836,0.050963409,0.065967903,0.000000000
1716562129.907995,0.000000000,0.000000000,0.050627936,0.000000000,0.087014645,0.899799526,1.096799850,0.000000000,0.000000000,0.000000000,0.066929102,1.000000000,0.000000000,-0.160501957,0.897536814,1.091349483,0.000000000,1.000000000,1.000000000,0.156884417,0.000000000,41.779537201,1.000000000,0.900632441,1.107631683,0.000000000,0.000000000,0.000000000,0.050668824,0.000000000,0.026032798,0.899799526,1.096799850,0.154673651,0.000000000,0.000000000,0.000000000,0.065798171,0.000000000,-0.114821211,0.897536814,1.091349483,0.170000000,0.000000000,42.811500549,0.900632441,1.107631683,0.000000000,0.000000000,0.000000000,,,,,,,
1716562129.908034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154673651,0.050627936,0.066929102,0.156884417,0.050668824,0.065798171,0.000000000
1716562129.941231,0.000000000,0.000000000,0.050416864,0.000000000,-0.113719128,0.748291790,0.992247403,0.000000000,0.000000000,0.000000000,0.066773698,1.000000000,0.000000000,0.039131295,0.746001720,0.987745166,0.000000000,1.000000000,1.000000000,0.157043621,0.000000000,41.983917236,1.000000000,0.748662353,0.999940872,0.000000000,0.000000000,0.000000000,0.050457668,0.000000000,-0.149011046,0.748291790,0.992247403,0.154837266,0.000000000,0.000000000,0.000000000,0.065645032,0.000000000,0.132817537,0.746001720,0.987745166,0.170000000,0.000000000,42.801448822,0.748662353,0.999940872,0.000000000,0.000000000,0.000000000,,,,,,,
1716562129.941266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154837266,0.050416864,0.066773698,0.157043621,0.050457668,0.065645032,0.000000000
1716562129.974603,0.000000000,0.000000000,0.050253436,0.000000000,-0.218613148,0.562742293,0.863395870,0.000000000,1.000000000,1.000000000,0.066627875,1.000000000,0.000000000,183.168075562,0.560659409,0.859619439,0.000000000,1.000000000,1.000000000,0.157183126,0.000000000,364.979095459,1.000000000,0.562723100,0.868775547,0.000000000,0.000000000,0.000000000,0.050294157,0.000000000,-0.185648322,0.562742293,0.863395870,0.154981181,0.000000000,0.000000000,0.000000000,0.065501459,0.000000000,0.106331125,0.560659409,0.859619439,0.170000000,0.000000000,365.621246338,0.562723100,0.868775547,0.000000000,0.000000000,0.000000000,,,,,,,
1716562129.974641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154981181,0.050253436,0.066627875,0.157183126,0.050294157,0.065501459,0.000000000
1716562130.007849,0.000000000,0.000000000,0.050117247,0.000000000,0.068057328,0.352241218,0.710049510,0.000000000,1.000000000,1.000000000,0.072887614,1.000000000,0.000000000,-0.039601654,0.350664377,0.706932902,0.000000000,1.000000000,1.000000000,0.157311305,0.000000000,131.460281372,1.000000000,0.351992726,0.713740706,0.000000000,0.000000000,0.000000000,0.050157890,0.000000000,0.004188127,0.352241218,0.710049510,0.155113772,0.000000000,0.000000000,0.000000000,0.065363459,0.000000000,0.015449144,0.350664377,0.706932902,0.170000000,0.000000000,121.319442749,0.351992726,0.713740706,0.000000000,0.000000000,0.000000000,,,,,,,
1716562130.007888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155113772,0.050117247,0.072887614,0.157311305,0.050157890,0.065363459,0.000000000
1716562130.041336,0.000000000,0.000000000,0.049996678,0.000000000,-0.045420069,0.154938981,0.543516338,0.000000000,1.000000000,1.000000000,0.076569855,1.000000000,0.000000000,0.004115866,0.154101342,0.541083455,0.000000000,1.000000000,1.000000000,0.157432929,0.000000000,131.503509521,1.000000000,0.154699564,0.546028376,0.000000000,0.000000000,0.000000000,0.050037239,0.000000000,0.066344701,0.154938981,0.543516338,0.155239791,0.000000000,0.000000000,0.000000000,0.065228738,0.000000000,0.035485454,0.154101342,0.541083455,0.170000000,0.000000000,121.543731689,0.154699564,0.546028376,0.000000000,0.000000000,0.000000000,,,,,,,
1716562130.041371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155239791,0.049996678,0.076569855,0.157432929,0.050037239,0.065228738,0.000000000
1716562130.074482,0.000000000,0.000000000,0.049885090,0.000000000,-0.200347036,0.034014419,0.390665770,0.000000000,1.000000000,1.000000000,0.078782678,1.000000000,0.000000000,8.924693108,0.033798907,0.388898075,0.000000000,1.000000000,1.000000000,0.157550737,0.000000000,0.004084262,1.000000000,0.033936027,0.392400652,0.000000000,0.000000000,0.000000000,0.049925569,0.000000000,-0.123372898,0.034014419,0.390665770,0.155361980,0.000000000,0.000000000,0.000000000,0.065096006,0.000000000,8.214344978,0.033798907,0.388898075,0.170000000,0.000000000,-0.024324834,0.033936027,0.392400652,0.000000000,0.000000000,0.000000000,,,,,,,
1716562130.074515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155361980,0.049885090,0.078782678,0.157550737,0.049925569,0.065096006,0.000000000
1716562130.107849,0.000000000,0.000000000,0.049778715,0.000000000,-0.048272099,0.001340484,0.273868173,0.000000000,0.000000000,0.000000000,0.080157712,1.000000000,0.000000000,5.713500500,0.001335712,0.272629380,0.000000000,1.000000000,1.000000000,0.157666251,0.000000000,17.036380768,1.000000000,0.001359561,0.275088340,0.000000000,0.000000000,0.000000000,0.049819112,0.000000000,0.095151395,0.001340484,0.273868173,0.155481875,0.000000000,0.000000000,0.000000000,0.064964518,0.000000000,-0.015587819,0.001335712,0.272629380,0.170000000,0.000000000,-0.018528702,0.001359561,0.275088340,0.000000000,0.000000000,0.000000000,,,,,,,
1716562130.107879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155481875,0.049778715,0.080157712,0.157666251,0.049819112,0.064964518,0.000000000
1716562130.141129,0.000000000,0.000000000,0.049675390,0.000000000,-0.026067289,0.000238151,0.191779166,0.000000000,0.000000000,0.000000000,0.074654981,1.000000000,0.000000000,0.082832895,0.000234328,0.190910861,0.000000000,1.000000000,1.000000000,0.157780364,0.000000000,47.747386932,1.000000000,0.000206117,0.192623675,0.000000000,0.000000000,0.000000000,0.049715709,0.000000000,0.014072306,0.000238151,0.191779166,0.155600369,0.000000000,0.000000000,0.000000000,0.064833850,0.000000000,0.085849136,0.000234328,0.190910861,0.170000000,0.000000000,39.149471283,0.000206117,0.192623675,0.000000000,0.000000000,0.000000000,,,,,,,
1716562130.141165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155600369,0.049675390,0.074654981,0.157780364,0.049715709,0.064833850,0.000000000
1716562130.174883,0.000000000,0.000000000,0.049573891,0.000000000,0.053432435,0.000743063,0.134468332,0.000000000,0.000000000,0.000000000,0.071460493,1.000000000,0.000000000,-0.101448908,0.000731633,0.133857086,0.000000000,1.000000000,1.000000000,0.157893598,0.000000000,47.796241760,1.000000000,0.000580826,0.135010809,0.000000000,0.000000000,0.000000000,0.049614128,0.000000000,0.078449361,0.000743063,0.134468332,0.155717954,0.000000000,0.000000000,0.000000000,0.064703763,0.000000000,-0.024702214,0.000731633,0.133857086,0.170000000,0.000000000,39.256702423,0.000580826,0.135010809,0.000000000,0.000000000,0.000000000,,,,,,,
1716562130.174921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155717954,0.049573891,0.071460493,0.157893598,0.049614128,0.064703763,0.000000000
1716562130.207989,0.000000000,0.000000000,0.049473520,0.000000000,-0.142150238,0.000697803,0.094337180,0.000000000,0.000000000,0.000000000,0.069581822,1.000000000,0.000000000,0.079792783,0.000686234,0.093905836,0.000000000,1.000000000,1.000000000,0.158006221,0.000000000,29.481573105,1.000000000,0.000492728,0.094655387,0.000000000,0.000000000,0.000000000,0.049513679,0.000000000,-0.077820957,0.000697803,0.094337180,0.155834928,0.000000000,0.000000000,0.000000000,0.064574115,0.000000000,0.086204134,0.000686234,0.093905836,0.170000000,0.000000000,49.760826111,0.000492728,0.094655387,0.000000000,0.000000000,0.000000000,,,,,,,
1716562130.208055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155834928,0.049473520,0.069581822,0.158006221,0.049513679,0.064574115,0.000000000
1716562130.241276,0.000000000,0.000000000,0.049373876,0.000000000,0.043090541,0.000568800,0.066206664,0.000000000,0.000000000,0.000000000,0.068453282,1.000000000,0.000000000,0.088109560,0.000558689,0.065901689,0.000000000,1.000000000,1.000000000,0.158118397,0.000000000,111.320533752,1.000000000,0.000379279,0.066372558,0.000000000,0.000000000,0.000000000,0.049413953,0.000000000,-0.046081793,0.000568800,0.066206664,0.155951440,0.000000000,0.000000000,0.000000000,0.064444833,0.000000000,0.009513501,0.000558689,0.065901689,0.170000000,0.000000000,108.814735413,0.000379279,0.066372558,0.000000000,0.000000000,0.000000000,,,,,,,
1716562130.241331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155951440,0.049373876,0.068453282,0.158118397,0.049413953,0.064444833,0.000000000
1716562130.274709,0.000000000,0.000000000,0.049274731,0.000000000,-0.036240611,0.000442174,0.046477318,0.000000000,0.000000000,0.000000000,0.067752428,1.000000000,0.000000000,-0.099388622,0.000433749,0.046261307,0.000000000,1.000000000,1.000000000,0.158230230,0.000000000,111.420959473,1.000000000,0.000284168,0.046546038,0.000000000,0.000000000,0.000000000,0.049314726,0.000000000,-0.047945406,0.000442174,0.046477318,0.156067610,0.000000000,0.000000000,0.000000000,0.064315863,0.000000000,-0.054327127,0.000433749,0.046261307,0.170000000,0.000000000,108.897949219,0.000284168,0.046546038,0.000000000,0.000000000,0.000000000,,,,,,,
1716562130.274772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156067610,0.049274731,0.067752428,0.158230230,0.049314726,0.064315863,0.000000000
1716562130.307824,0.000000000,0.000000000,0.049175955,0.000000000,0.096124776,0.000328033,0.032632533,0.000000000,0.000000000,0.000000000,0.067295469,1.000000000,0.000000000,0.156110764,0.000321241,0.032479286,0.000000000,1.000000000,1.000000000,0.158341765,0.000000000,78.115875244,1.000000000,0.000203053,0.032643143,0.000000000,0.000000000,0.000000000,0.049215872,0.000000000,-0.070113532,0.000328033,0.032632533,0.156183481,0.000000000,0.000000000,0.000000000,0.064187191,0.000000000,-0.226475269,0.000321241,0.032479286,0.170000000,0.000000000,76.432250977,0.000203053,0.032643143,0.000000000,0.000000000,0.000000000,,,,,,,
1716562130.307877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156183481,0.049175955,0.067295469,0.158341765,0.049215872,0.064187191,0.000000000
1716562130.341244,0.000000000,0.000000000,0.049077474,0.000000000,-0.062616818,0.000226103,0.022910602,0.000000000,0.000000000,0.000000000,0.066977657,1.000000000,0.000000000,-0.051123980,0.000220840,0.022801753,0.000000000,1.000000000,1.000000000,0.158453047,0.000000000,78.252616882,1.000000000,0.000132170,0.022889853,0.000000000,0.000000000,0.000000000,0.049117312,0.000000000,0.197546542,0.000226103,0.022910602,0.156299070,0.000000000,0.000000000,0.000000000,0.064058788,0.000000000,0.160502851,0.000220840,0.022801753,0.170000000,0.000000000,76.536369324,0.000132170,0.022889853,0.000000000,0.000000000,0.000000000,,,,,,,
1716562130.341277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156299070,0.049077474,0.066977657,0.158453047,0.049117312,0.064058788,0.000000000
1716562130.374744,0.000000000,0.000000000,0.048979245,0.000000000,-0.070175506,0.000136224,0.016078290,0.000000000,0.000000000,0.000000000,0.066739261,1.000000000,0.000000000,0.008250292,0.000132391,0.016000945,0.000000000,1.000000000,1.000000000,0.158564076,0.000000000,57.497348785,1.000000000,0.000072321,0.016044592,0.000000000,0.000000000,0.000000000,0.049019001,0.000000000,-0.129798934,0.000136224,0.016078290,0.156414405,0.000000000,0.000000000,0.000000000,0.063930653,0.000000000,0.033440031,0.000132391,0.016000945,0.170000000,0.000000000,56.690143585,0.000072321,0.016044592,0.000000000,0.000000000,0.000000000,,,,,,,
1716562130.374801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156414405,0.048979245,0.066739261,0.158564076,0.049019001,0.063930653,0.000000000
1716562130.407824,0.000000000,0.000000000,0.048881244,0.000000000,-0.119163886,0.000060735,0.011273024,0.000000000,0.000000000,0.000000000,0.066546254,1.000000000,0.000000000,0.086892083,0.000058299,0.011218151,0.000000000,1.000000000,1.000000000,0.158674881,0.000000000,61.276161194,1.000000000,0.000033899,0.011241385,0.000000000,0.000000000,0.000000000,0.048920922,0.000000000,-0.000637872,0.000060735,0.011273024,0.156529501,0.000000000,0.000000000,0.000000000,0.063802786,0.000000000,-0.028318072,0.000058299,0.011218151,0.170000000,0.000000000,60.893054962,0.000033899,0.011241385,0.000000000,0.000000000,0.000000000,,,,,,,
1716562130.407856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156529501,0.048881244,0.066546254,0.158674881,0.048920922,0.063802786,0.000000000
1716562130.441103,0.000000000,0.000000000,0.048783459,0.000000000,6.872387886,0.000004980,0.007892611,0.000000000,0.000000000,0.000000000,0.066379227,1.000000000,0.000000000,-0.051907770,0.000004269,0.007853987,0.000000000,1.000000000,1.000000000,0.158785447,0.000000000,58.579010010,1.000000000,0.000057393,0.007886187,0.000000000,0.000000000,0.000000000,0.048823055,0.000000000,6.701566219,0.000004980,0.007892611,0.156644359,0.000000000,0.000000000,0.000000000,0.063675173,0.000000000,-0.147974908,0.000004269,0.007853987,0.170000000,0.000000000,57.448684692,0.000057393,0.007886187,0.000000000,0.000000000,0.000000000,,,,,,,
1716562130.441144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156644359,0.048783459,0.066379227,0.158785447,0.048823055,0.063675173,0.000000000
1716562130.474833,0.000000000,0.000000000,0.048685879,0.000000000,6.678112507,-0.000025714,0.005517113,0.000000000,0.000000000,0.000000000,0.066227131,1.000000000,0.000000000,-0.118661121,-0.000022666,0.005490991,0.000000000,1.000000000,1.000000000,0.158895776,0.000000000,58.469459534,1.000000000,0.000293510,0.005608384,0.000000000,0.000000000,0.000000000,0.048725396,0.000000000,6.722789764,-0.000025714,0.005517113,0.156758994,0.000000000,0.000000000,0.000000000,0.063547820,0.000000000,0.040838033,-0.000022666,0.005490991,0.170000000,0.000000000,57.271389008,0.000293510,0.005608384,0.000000000,0.000000000,0.000000000,,,,,,,
1716562130.474984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156758994,0.048685879,0.066227131,0.158895776,0.048725396,0.063547820,0.000000000
1716562130.507874,1.000000000,0.000000000,0.048588499,1.000000000,0.104924016,-0.000038889,0.003850312,1.000000000,0.000000000,1.000000000,0.066083647,0.000000000,1.000000000,41.081947327,-0.000023585,0.003836618,1.000000000,0.000000000,1.000000000,0.159005895,1.000000000,75.182174683,1.000000000,0.001275414,0.004308493,1.000000000,1.000000000,0.000000000,0.048627939,1.000000000,-0.018156994,-0.000038889,0.003850312,0.156873375,1.000000000,0.000000000,1.000000000,0.063420728,1.000000000,41.893226624,-0.000023585,0.003836618,0.170000000,1.000000000,-0.095432997,0.001275414,0.004308493,1.000000000,1.000000000,0.000000000,,,,,,,
1716562130.507907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156873375,0.048588499,0.066083647,0.159005895,0.048627939,0.063420728,0.000000000
1716562130.541384,1.000000000,0.000000000,0.054891318,1.000000000,0.041142143,-0.000070957,0.002673931,1.000000000,0.000000000,1.000000000,0.065945201,0.000000000,1.000000000,23.771163940,-0.000018084,0.002680207,1.000000000,0.000000000,1.000000000,0.152715802,1.000000000,-0.081005432,1.000000000,0.004406255,0.004337822,1.000000000,1.000000000,0.000000000,0.054930676,1.000000000,-0.050366182,-0.000070957,0.002673931,0.150587544,1.000000000,0.000000000,1.000000000,0.063293882,1.000000000,23.215946198,-0.000018084,0.002680207,0.170000000,1.000000000,-0.053758223,0.004406255,0.004337822,1.000000000,1.000000000,0.000000000,,,,,,,
1716562130.541430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.150587544,0.054891318,0.065945201,0.152715802,0.054930676,0.063293882,0.000000000
1716562130.575001,0.000000000,1.000000000,0.058613531,1.000000000,55.665653229,-0.000203256,0.001810775,1.000000000,0.000000000,1.000000000,0.065809727,1.000000000,1.000000000,16.765932083,-0.000048684,0.001861540,0.000000000,1.000000000,1.000000000,0.149006277,0.000000000,0.005305301,1.000000000,0.011358798,0.006444114,1.000000000,0.000000000,1.000000000,0.058652814,1.000000000,55.770122528,-0.000203256,0.001810775,0.146882281,1.000000000,0.000000000,1.000000000,0.063167296,1.000000000,16.193714142,-0.000048684,0.001861540,0.170000000,0.000000000,-0.028756235,0.011358798,0.006444114,1.000000000,0.000000000,0.000000000,,,,,,,
1716562130.575099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.146882281,0.058613531,0.065809727,0.149006277,0.058652814,0.063167296,0.000000000
1716562130.607773,0.000000000,1.000000000,0.054464541,1.000000000,25.023763657,-0.000647229,0.001073374,1.000000000,0.000000000,1.000000000,0.065676063,0.000000000,1.000000000,73.510101318,-0.000381057,0.001188761,0.000000000,1.000000000,1.000000000,0.153167933,0.000000000,-0.069742054,0.000000000,0.012332595,0.008210658,1.000000000,0.000000000,1.000000000,0.054503746,1.000000000,24.856264114,-0.000647229,0.001073374,0.151048183,1.000000000,0.000000000,1.000000000,0.063040964,1.000000000,73.818222046,-0.000381057,0.001188761,0.170000000,0.000000000,0.249519482,0.012332595,0.008210658,1.000000000,0.000000000,0.000000000,,,,,,,
1716562130.607804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.151048183,0.054464541,0.065676063,0.153167933,0.054503746,0.063040964,0.000000000
1716562130.641276,1.000000000,1.000000000,0.052057508,1.000000000,24.916074753,-0.000791225,0.000513994,1.000000000,0.000000000,1.000000000,0.065543547,1.000000000,1.000000000,73.479499817,-0.000775357,0.000599525,1.000000000,1.000000000,0.000000000,0.155587599,1.000000000,-0.076646559,0.000000000,-0.004745050,0.004323946,1.000000000,0.000000000,1.000000000,0.052096635,1.000000000,24.742465973,-0.000791225,0.000513994,0.147072092,1.000000000,0.000000000,1.000000000,0.062914878,1.000000000,73.969635010,-0.000775357,0.000599525,0.170000000,1.000000000,-0.064542845,-0.004745050,0.004323946,1.000000000,0.000000000,0.000000000,,,,,,,
1716562130.641306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.147072092,0.052057508,0.065543547,0.155587599,0.052096635,0.062914878,0.000000000
1716562130.674748,1.000000000,1.000000000,0.050643478,1.000000000,-0.019926812,-0.000509433,0.000206966,1.000000000,0.000000000,1.000000000,0.065411799,1.000000000,1.000000000,0.158628419,-0.000767021,0.000189562,1.000000000,1.000000000,0.000000000,0.157014251,1.000000000,0.010818032,0.000000000,0.001843502,0.003579813,1.000000000,0.000000000,1.000000000,0.050682522,1.000000000,0.149501726,-0.000509433,0.000206966,0.151083767,1.000000000,0.000000000,1.000000000,0.062789045,1.000000000,-0.011537478,-0.000767021,0.000189562,0.170000000,1.000000000,-0.173104599,0.001843502,0.003579813,1.000000000,0.000000000,0.000000000,,,,,,,
1716562130.674792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.151083767,0.050643478,0.065411799,0.157014251,0.050682522,0.062789045,0.000000000
1716562130.707793,0.000000000,1.000000000,0.049795534,1.000000000,0.026051778,-0.000228236,0.000076405,1.000000000,0.000000000,1.000000000,0.065280594,0.000000000,1.000000000,41.337585449,-0.000585584,-0.000042982,0.000000000,0.000000000,0.000000000,0.157874793,0.000000000,0.011833299,0.000000000,0.042327430,0.015204097,1.000000000,0.000000000,1.000000000,0.049834505,1.000000000,-0.094279766,-0.000228236,0.000076405,0.153419927,1.000000000,0.000000000,1.000000000,0.062663473,1.000000000,41.496387482,-0.000585584,-0.000042982,0.170000000,0.000000000,0.063531078,0.042327430,0.015204097,1.000000000,0.000000000,0.000000000,,,,,,,
1716562130.707827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.153419927,0.049795534,0.065280594,0.157874793,0.049834505,0.062663473,0.000000000
1716562130.741102,0.000000000,1.000000000,0.049270350,1.000000000,505.190185547,-0.000007076,0.000051361,1.000000000,0.000000000,1.000000000,0.065149821,0.000000000,1.000000000,0.128367141,-0.000368719,-0.000140703,0.000000000,0.000000000,0.000000000,0.152012542,0.000000000,-0.105441861,0.000000000,0.110723011,0.043859772,1.000000000,0.000000000,1.000000000,0.049309243,1.000000000,549.365905762,-0.000007076,0.000051361,0.148400933,1.000000000,0.000000000,1.000000000,0.062538147,1.000000000,0.084837936,-0.000368719,-0.000140703,0.170000000,0.000000000,0.087151438,0.110723011,0.043859772,1.000000000,0.000000000,0.000000000,,,,,,,
1716562130.741139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148400933,0.049270350,0.065149821,0.152012542,0.049309243,0.062538147,0.000000000
