Time (s),CPG0 (User unit),CPG1 (User unit),Z_POS (Meters),CL0 (Degrees),FL0 (Degrees),TL0 (Degrees),ACT0 (User unit),ACT1 (User unit)
37.989999,Null,Null,-1.600e+00,+2.339e+00,+2.315e+00,+1.712e+00,Null,Null
37.999999,-8.588e-01,-6.475e-01,-1.610e+00,+2.376e+00,+2.270e+00,+1.747e+00,Null,Null
38.009999,Null,Null,-1.627e+00,+2.405e+00,+2.233e+00,+1.778e+00,Null,Null
38.019999,-8.810e-01,-5.650e-01,-1.653e+00,+2.439e+00,+2.175e+00,+1.813e+00,Null,Null
38.029999,Null,Null,-1.687e+00,+2.467e+00,+2.126e+00,+1.842e+00,Null,Null
38.039999,-8.823e-01,-4.777e-01,-1.724e+00,+2.497e+00,+2.058e+00,+1.876e+00,Null,Null
38.049999,Null,Null,-1.762e+00,+2.521e+00,+2.009e+00,+1.905e+00,Null,Null
38.059999,-8.778e-01,-3.737e-01,-1.794e+00,+2.537e+00,+1.991e+00,+1.937e+00,Null,Null
38.069999,-8.699e-01,-2.450e-01,-1.827e+00,+2.543e+00,+1.986e+00,+1.975e+00,Null,Null
38.079999,-8.627e-01,-6.065e-02,-1.857e+00,+2.544e+00,+1.984e+00,+2.017e+00,Null,Null
38.089999,Null,Null,-1.876e+00,+2.544e+00,+1.984e+00,+2.053e+00,Null,Null
38.099999,-8.578e-01,+1.808e-01,-1.889e+00,+2.545e+00,+1.984e+00,+2.095e+00,Null,Null
38.109999,Null,Null,-1.898e+00,+2.545e+00,+1.984e+00,+2.132e+00,Null,Null
38.119999,-8.506e-01,+4.029e-01,-1.913e+00,+2.533e+00,+1.984e+00,+2.170e+00,Null,Null
38.129999,Null,Null,-1.928e+00,+2.524e+00,+1.984e+00,+2.200e+00,Null,Null
38.139999,-8.367e-01,+5.516e-01,-1.926e+00,+2.496e+00,+1.985e+00,+2.220e+00,Null,Null
38.149999,Null,Null,-1.925e+00,+2.471e+00,+1.985e+00,+2.237e+00,Null,Null
38.159999,-8.190e-01,+6.495e-01,-1.925e+00,+2.442e+00,+1.984e+00,+2.252e+00,Null,Null
38.169999,Null,Null,-1.925e+00,+2.415e+00,+1.984e+00,+2.266e+00,Null,Null
38.179999,-7.897e-01,+7.391e-01,-1.925e+00,+2.396e+00,+1.984e+00,+2.282e+00,Null,Null
38.189999,-7.434e-01,+8.171e-01,-1.924e+00,+2.385e+00,+1.984e+00,+2.297e+00,Null,Null
38.199999,Null,Null,-1.913e+00,+2.375e+00,+1.983e+00,+2.311e+00,Null,Null
38.209999,-6.935e-01,+8.562e-01,-1.877e+00,+2.369e+00,+1.983e+00,+2.321e+00,Null,Null
38.219999,Null,Null,-1.823e+00,+2.365e+00,+1.984e+00,+2.330e+00,Null,Null
38.229999,-6.391e-01,+8.743e-01,-1.763e+00,+2.363e+00,+1.984e+00,+2.334e+00,Null,Null
38.239999,Null,Null,-1.706e+00,+2.361e+00,+1.984e+00,+2.337e+00,Null,Null
38.249999,-5.816e-01,+8.809e-01,-1.663e+00,+2.354e+00,+1.984e+00,+2.339e+00,Null,Null
38.259999,Null,Null,-1.636e+00,+2.347e+00,+1.984e+00,+2.340e+00,Null,Null
38.269999,-5.112e-01,+8.848e-01,-1.621e+00,+2.336e+00,+1.984e+00,+2.342e+00,Null,Null
38.279999,Null,Null,-1.617e+00,+2.327e+00,+1.984e+00,+2.345e+00,Null,Null
38.289999,-4.286e-01,+8.835e-01,-1.624e+00,+2.314e+00,+1.984e+00,+2.347e+00,Null,Null
38.299999,Null,Null,-1.639e+00,+2.302e+00,+1.984e+00,+2.349e+00,Null,Null
38.309999,-3.332e-01,+8.770e-01,-1.645e+00,+2.285e+00,+1.984e+00,+2.347e+00,Null,Null
38.319999,-2.115e-01,+8.685e-01,-1.644e+00,+2.262e+00,+1.984e+00,+2.336e+00,Null,Null
38.329999,Null,Null,-1.640e+00,+2.243e+00,+1.983e+00,+2.326e+00,Null,Null
38.339999,-4.678e-02,+8.568e-01,-1.636e+00,+2.216e+00,+1.984e+00,+2.300e+00,Null,Null
38.349999,Null,Null,-1.632e+00,+2.194e+00,+1.984e+00,+2.277e+00,Null,Null
38.359999,+1.785e-01,+8.393e-01,-1.634e+00,+2.166e+00,+1.984e+00,+2.229e+00,Null,Null
38.369999,Null,Null,-1.644e+00,+2.142e+00,+1.984e+00,+2.189e+00,Null,Null
38.379999,+4.581e-01,+8.127e-01,-1.661e+00,+2.117e+00,+1.984e+00,+2.119e+00,Null,Null
38.389999,Null,Null,-1.690e+00,+2.097e+00,+1.984e+00,+2.059e+00,Null,Null
38.399999,+7.059e-01,+7.697e-01,-1.722e+00,+2.080e+00,+1.984e+00,+1.973e+00,Null,Null
38.409999,Null,Null,-1.755e+00,+2.066e+00,+1.984e+00,+1.900e+00,Null,Null
38.419999,+8.378e-01,+7.114e-01,-1.781e+00,+2.056e+00,+1.984e+00,+1.806e+00,Null,Null
38.429999,Null,Null,-1.797e+00,+2.048e+00,+1.984e+00,+1.727e+00,Null,Null
38.439999,+8.814e-01,+6.477e-01,-1.810e+00,+2.036e+00,+1.984e+00,+1.635e+00,Null,Null
38.449999,+8.904e-01,+5.815e-01,-1.824e+00,+2.023e+00,+1.984e+00,+1.543e+00,Null,Null
38.459999,Null,Null,-1.846e+00,+2.013e+00,+1.984e+00,+1.467e+00,Null,Null
38.469999,+8.892e-01,+5.155e-01,-1.873e+00,+2.002e+00,+1.984e+00,+1.397e+00,Null,Null
38.479999,Null,Null,-1.904e+00,+1.994e+00,+1.984e+00,+1.338e+00,Null,Null
38.489999,+8.850e-01,+4.452e-01,-1.928e+00,+1.987e+00,+1.983e+00,+1.287e+00,Null,Null
38.499999,Null,Null,-1.926e+00,+1.981e+00,+1.983e+00,+1.247e+00,Null,Null
38.509999,+8.792e-01,+3.645e-01,-1.923e+00,+1.974e+00,+1.983e+00,+1.208e+00,Null,Null
38.519999,Null,Null,-1.910e+00,+1.968e+00,+1.983e+00,+1.175e+00,Null,Null
38.529999,+8.724e-01,+2.674e-01,-1.889e+00,+1.963e+00,+1.984e+00,+1.145e+00,Null,Null
38.539999,Null,Null,-1.861e+00,+1.958e+00,+1.984e+00,+1.120e+00,Null,Null
38.549999,+8.633e-01,+1.392e-01,-1.827e+00,+1.953e+00,+1.984e+00,+1.099e+00,Null,Null
38.559999,Null,Null,-1.789e+00,+1.950e+00,+1.984e+00,+1.082e+00,Null,Null
38.569999,+8.504e-01,-3.690e-02,-1.751e+00,+1.948e+00,+1.984e+00,+1.072e+00,Null,Null
38.579999,Null,Null,-1.716e+00,+1.946e+00,+1.984e+00,+1.064e+00,Null,Null
38.589999,+8.306e-01,-2.727e-01,-1.685e+00,+1.946e+00,+1.984e+00,+1.066e+00,Null,Null
38.599999,Null,Null,-1.659e+00,+1.946e+00,+1.984e+00,+1.067e+00,Null,Null
38.609999,+7.993e-01,-5.401e-01,-1.639e+00,+1.947e+00,+1.984e+00,+1.080e+00,Null,Null
38.619999,Null,Null,-1.622e+00,+1.949e+00,+1.984e+00,+1.090e+00,Null,Null
38.629999,+7.521e-01,-7.487e-01,-1.610e+00,+1.947e+00,+1.984e+00,+1.107e+00,Null,Null
38.639999,Null,Null,-1.603e+00,+1.945e+00,+1.984e+00,+1.122e+00,Null,Null
38.649999,+6.928e-01,-8.479e-01,-1.601e+00,+1.937e+00,+1.984e+00,+1.140e+00,Null,Null
38.659999,Null,Null,-1.604e+00,+1.931e+00,+1.984e+00,+1.155e+00,Null,Null
38.669999,+6.306e-01,-8.789e-01,-1.607e+00,+1.927e+00,+1.986e+00,+1.171e+00,Null,Null
38.679999,Null,Null,-1.612e+00,+1.924e+00,+1.988e+00,+1.185e+00,Null,Null
38.689999,+5.694e-01,-8.847e-01,-1.616e+00,+1.925e+00,+1.995e+00,+1.201e+00,Null,Null
38.699999,+5.074e-01,-8.827e-01,-1.617e+00,+1.929e+00,+2.006e+00,+1.219e+00,Null,Null
38.709999,Null,Null,-1.618e+00,+1.934e+00,+2.016e+00,+1.235e+00,Null,Null
38.719999,+4.406e-01,-8.781e-01,-1.620e+00,+1.940e+00,+2.035e+00,+1.253e+00,Null,Null
38.729999,Null,Null,-1.624e+00,+1.947e+00,+2.050e+00,+1.267e+00,Null,Null
38.739999,+3.635e-01,-8.723e-01,-1.628e+00,+1.954e+00,+2.080e+00,+1.286e+00,Null,Null
38.749999,Null,Null,-1.631e+00,+1.960e+00,+2.105e+00,+1.301e+00,Null,Null
38.759999,+2.679e-01,-8.650e-01,-1.632e+00,+1.969e+00,+2.147e+00,+1.321e+00,Null,Null
38.769999,Null,Null,-1.629e+00,+1.977e+00,+2.183e+00,+1.338e+00,Null,Null
38.779999,+1.418e-01,-8.554e-01,-1.626e+00,+1.986e+00,+2.235e+00,+1.360e+00,Null,Null
38.789999,Null,Null,-1.619e+00,+1.996e+00,+2.280e+00,+1.380e+00,Null,Null
38.799999,-3.093e-02,-8.418e-01,-1.608e+00,+2.012e+00,+2.334e+00,+1.406e+00,Null,Null
38.809999,-2.628e-01,-8.210e-01,-1.579e+00,+2.044e+00,+2.377e+00,+1.440e+00,Null,Null
38.819999,Null,Null,-1.548e+00,+2.072e+00,+2.412e+00,+1.469e+00,Null,Null
38.829999,-5.283e-01,-7.879e-01,-1.517e+00,+2.125e+00,+2.410e+00,+1.512e+00,Null,Null
38.839999,-7.398e-01,-7.376e-01,-1.494e+00,+2.185e+00,+2.386e+00,+1.561e+00,Null,Null
38.849999,Null,Null,-1.485e+00,+2.235e+00,+2.366e+00,+1.603e+00,Null,Null
38.859999,-8.432e-01,-6.727e-01,-1.493e+00,+2.278e+00,+2.344e+00,+1.645e+00,Null,Null
38.869999,-8.772e-01,-5.952e-01,-1.522e+00,+2.322e+00,+2.303e+00,+1.689e+00,Null,Null
38.879999,Null,Null,-1.566e+00,+2.358e+00,+2.270e+00,+1.725e+00,Null,Null
38.889999,-8.831e-01,-5.093e-01,-1.623e+00,+2.399e+00,+2.214e+00,+1.767e+00,Null,Null
38.899999,Null,Null,-1.693e+00,+2.431e+00,+2.166e+00,+1.802e+00,Null,Null
38.909999,-8.802e-01,-4.081e-01,-1.774e+00,+2.467e+00,+2.098e+00,+1.841e+00,Null,Null
38.919999,Null,Null,-1.864e+00,+2.496e+00,+2.040e+00,+1.873e+00,Null,Null
38.929999,-8.736e-01,-2.815e-01,-1.934e+00,+2.535e+00,+2.002e+00,+1.896e+00,Null,Null
38.939999,Null,Null,-1.928e+00,+2.551e+00,+1.990e+00,+1.898e+00,Null,Null
38.949999,-8.635e-01,-1.197e-01,-1.926e+00,+2.552e+00,+1.985e+00,+1.921e+00,Null,Null
38.959999,Null,Null,-1.925e+00,+2.551e+00,+1.984e+00,+1.956e+00,Null,Null
38.969999,-8.627e-01,+1.165e-01,-1.925e+00,+2.551e+00,+1.984e+00,+1.997e+00,Null,Null
38.979999,Null,Null,-1.925e+00,+2.550e+00,+1.984e+00,+2.033e+00,Null,Null
38.989999,-8.547e-01,+3.511e-01,-1.925e+00,+2.550e+00,+1.984e+00,+2.072e+00,Null,Null
38.999999,Null,Null,-1.925e+00,+2.549e+00,+1.984e+00,+2.104e+00,Null,Null
39.009999,-8.404e-01,+5.201e-01,-1.925e+00,+2.548e+00,+1.984e+00,+2.136e+00,Null,Null
39.019999,Null,Null,-1.925e+00,+2.546e+00,+1.984e+00,+2.163e+00,Null,Null
39.029999,-8.270e-01,+6.178e-01,-1.925e+00,+2.532e+00,+1.984e+00,+2.185e+00,Null,Null
39.039999,Null,Null,-1.925e+00,+2.521e+00,+1.984e+00,+2.204e+00,Null,Null
39.049999,-7.921e-01,+7.305e-01,-1.925e+00,+2.499e+00,+1.984e+00,+2.220e+00,Null,Null
39.059999,Null,Null,-1.925e+00,+2.481e+00,+1.984e+00,+2.234e+00,Null,Null
39.069999,-7.485e-01,+8.101e-01,-1.925e+00,+2.457e+00,+1.984e+00,+2.244e+00,Null,Null
39.079999,Null,Null,-1.925e+00,+2.436e+00,+1.984e+00,+2.252e+00,Null,Null
39.089999,-7.072e-01,+8.458e-01,-1.925e+00,+2.415e+00,+1.984e+00,+2.260e+00,Null,Null
39.099999,Null,Null,-1.925e+00,+2.398e+00,+1.984e+00,+2.267e+00,Null,Null
39.109999,-6.760e-01,+8.552e-01,-1.925e+00,+2.384e+00,+1.984e+00,+2.275e+00,Null,Null
39.119999,Null,Null,-1.925e+00,+2.372e+00,+1.984e+00,+2.281e+00,Null,Null
39.129999,-6.539e-01,+8.557e-01,-1.924e+00,+2.361e+00,+1.984e+00,+2.289e+00,Null,Null
39.139999,Null,Null,-1.921e+00,+2.352e+00,+1.984e+00,+2.296e+00,Null,Null
39.149999,-6.277e-01,+8.603e-01,-1.913e+00,+2.342e+00,+1.984e+00,+2.305e+00,Null,Null
39.159999,Null,Null,-1.902e+00,+2.335e+00,+1.984e+00,+2.311e+00,Null,Null
39.169999,-5.915e-01,+8.674e-01,-1.891e+00,+2.326e+00,+1.984e+00,+2.320e+00,Null,Null
39.179999,Null,Null,-1.884e+00,+2.319e+00,+1.984e+00,+2.326e+00,Null,Null
39.189999,-5.463e-01,+8.723e-01,-1.883e+00,+2.309e+00,+1.984e+00,+2.333e+00,Null,Null
39.199999,Null,Null,-1.888e+00,+2.301e+00,+1.984e+00,+2.338e+00,Null,Null
39.209999,-4.843e-01,+8.770e-01,-1.902e+00,+2.289e+00,+1.984e+00,+2.341e+00,Null,Null
39.219999,-4.044e-01,+8.778e-01,-1.931e+00,+2.270e+00,+1.984e+00,+2.334e+00,Null,Null
39.229999,Null,Null,-1.927e+00,+2.262e+00,+1.985e+00,+2.328e+00,Null,Null
39.239999,-3.117e-01,+8.715e-01,-1.926e+00,+2.239e+00,+1.986e+00,+2.306e+00,Null,Null
39.249999,Null,Null,-1.925e+00,+2.219e+00,+1.985e+00,+2.288e+00,Null,Null
39.259999,-1.922e-01,+8.630e-01,-1.925e+00,+2.200e+00,+1.984e+00,+2.268e+00,Null,Null
39.269999,Null,Null,-1.925e+00,+2.182e+00,+1.984e+00,+2.251e+00,Null,Null
39.279999,-2.766e-02,+8.516e-01,-1.918e+00,+2.170e+00,+1.984e+00,+2.243e+00,Null,Null
39.289999,Null,Null,-1.897e+00,+2.162e+00,+1.984e+00,+2.236e+00,Null,Null
39.299999,+2.011e-01,+8.350e-01,-1.863e+00,+2.166e+00,+1.983e+00,+2.244e+00,Null,Null
39.309999,Null,Null,-1.824e+00,+2.171e+00,+1.984e+00,+2.250e+00,Null,Null
39.319999,+4.819e-01,+8.085e-01,-1.780e+00,+2.192e+00,+1.983e+00,+2.271e+00,Null,Null
39.329999,Null,Null,-1.736e+00,+2.209e+00,+1.984e+00,+2.288e+00,Null,Null
39.339999,+7.216e-01,+7.645e-01,-1.700e+00,+2.222e+00,+1.984e+00,+2.305e+00,Null,Null
39.349999,Null,Null,-1.674e+00,+2.232e+00,+1.984e+00,+2.318e+00,Null,Null
39.359999,+8.408e-01,+6.983e-01,-1.663e+00,+2.227e+00,+1.984e+00,+2.319e+00,Null,Null
39.369999,Null,Null,-1.662e+00,+2.222e+00,+1.984e+00,+2.318e+00,Null,Null
39.379999,+8.802e-01,+6.283e-01,-1.665e+00,+2.204e+00,+1.984e+00,+2.301e+00,Null,Null
39.389999,Null,Null,-1.658e+00,+2.189e+00,+1.983e+00,+2.287e+00,Null,Null
39.399999,+8.879e-01,+5.526e-01,-1.656e+00,+2.166e+00,+1.984e+00,+2.252e+00,Null,Null
39.409999,Null,Null,-1.660e+00,+2.147e+00,+1.984e+00,+2.223e+00,Null,Null
39.419999,+8.814e-01,+4.127e-01,-1.669e+00,+2.124e+00,+1.984e+00,+2.168e+00,Null,Null
39.429999,Null,Null,-1.681e+00,+2.104e+00,+1.984e+00,+2.121e+00,Null,Null
39.439999,+8.697e-01,+2.714e-01,-1.693e+00,+2.085e+00,+1.984e+00,+2.050e+00,Null,Null
39.449999,Null,Null,-1.706e+00,+2.070e+00,+1.984e+00,+1.991e+00,Null,Null
39.459999,+8.533e-01,+1.051e-01,-1.714e+00,+2.059e+00,+1.984e+00,+1.906e+00,Null,Null
39.469999,+8.316e-01,-9.581e-02,-1.720e+00,+2.050e+00,+1.984e+00,+1.807e+00,Null,Null
39.479999,Null,Null,-1.729e+00,+2.041e+00,+1.984e+00,+1.718e+00,Null,Null
39.489999,+8.169e-01,-3.425e-01,-1.732e+00,+2.026e+00,+1.984e+00,+1.622e+00,Null,Null
39.499999,+7.848e-01,-6.033e-01,-1.733e+00,+2.010e+00,+1.984e+00,+1.531e+00,Null,Null
39.509999,Null,Null,-1.737e+00,+1.997e+00,+1.983e+00,+1.458e+00,Null,Null
39.519999,+7.352e-01,-7.835e-01,-1.747e+00,+1.987e+00,+1.983e+00,+1.391e+00,Null,Null
39.529999,+6.727e-01,-8.582e-01,-1.763e+00,+1.980e+00,+1.984e+00,+1.331e+00,Null,Null
39.539999,Null,Null,-1.783e+00,+1.973e+00,+1.984e+00,+1.282e+00,Null,Null
39.549999,+6.035e-01,-8.768e-01,-1.802e+00,+1.967e+00,+1.984e+00,+1.237e+00,Null,Null
39.559999,Null,Null,-1.816e+00,+1.964e+00,+1.984e+00,+1.200e+00,Null,Null
39.569999,+5.328e-01,-8.780e-01,-1.827e+00,+1.960e+00,+1.984e+00,+1.167e+00,Null,Null
39.579999,Null,Null,-1.834e+00,+1.956e+00,+1.984e+00,+1.140e+00,Null,Null
39.589999,+4.565e-01,-8.736e-01,-1.841e+00,+1.953e+00,+1.984e+00,+1.116e+00,Null,Null
39.599999,Null,Null,-1.845e+00,+1.950e+00,+1.984e+00,+1.096e+00,Null,Null
39.609999,+3.738e-01,-8.688e-01,-1.845e+00,+1.945e+00,+1.984e+00,+1.081e+00,Null,Null
39.619999,Null,Null,-1.837e+00,+1.942e+00,+1.984e+00,+1.068e+00,Null,Null
39.629999,+2.822e-01,-8.645e-01,-1.826e+00,+1.941e+00,+1.984e+00,+1.062e+00,Null,Null
39.639999,+1.616e-01,-8.563e-01,-1.824e+00,+1.942e+00,+1.984e+00,+1.067e+00,Null,Null
39.649999,Null,Null,-1.839e+00,+1.943e+00,+1.984e+00,+1.071e+00,Null,Null
39.659999,-3.464e-03,-8.438e-01,-1.863e+00,+1.945e+00,+1.984e+00,+1.084e+00,Null,Null
39.669999,Null,Null,-1.890e+00,+1.947e+00,+1.984e+00,+1.095e+00,Null,Null
39.679999,-2.270e-01,-8.244e-01,-1.924e+00,+1.943e+00,+1.984e+00,+1.113e+00,Null,Null
39.689999,Null,Null,-1.928e+00,+1.943e+00,+1.982e+00,+1.124e+00,Null,Null
39.699999,-4.918e-01,-7.935e-01,-1.926e+00,+1.938e+00,+1.981e+00,+1.137e+00,Null,Null
39.709999,Null,Null,-1.925e+00,+1.933e+00,+1.979e+00,+1.147e+00,Null,Null
39.719999,-7.166e-01,-7.457e-01,-1.925e+00,+1.939e+00,+1.979e+00,+1.171e+00,Null,Null
39.729999,Null,Null,-1.925e+00,+1.947e+00,+1.980e+00,+1.190e+00,Null,Null
39.739999,-8.368e-01,-6.762e-01,-1.925e+00,+1.957e+00,+1.999e+00,+1.228e+00,Null,Null
39.749999,Null,Null,-1.925e+00,+1.967e+00,+2.046e+00,+1.260e+00,Null,Null
39.759999,-8.763e-01,-5.945e-01,-1.925e+00,+1.994e+00,+2.132e+00,+1.314e+00,Null,Null
39.769999,Null,Null,-1.925e+00,+2.017e+00,+2.232e+00,+1.362e+00,Null,Null
39.779999,-8.829e-01,-5.084e-01,-1.912e+00,+2.108e+00,+2.252e+00,+1.447e+00,Null,Null
39.789999,Null,Null,-1.906e+00,+2.207e+00,+2.198e+00,+1.546e+00,Null,Null
39.799999,-8.794e-01,-4.138e-01,-1.914e+00,+2.287e+00,+2.102e+00,+1.646e+00,Null,Null
39.809999,Null,Null,-1.927e+00,+2.351e+00,+2.023e+00,+1.735e+00,Null,Null
39.819999,-8.770e-01,-2.611e-01,-1.926e+00,+2.398e+00,+1.995e+00,+1.816e+00,Null,Null
39.829999,Null,Null,-1.925e+00,+2.436e+00,+1.987e+00,+1.883e+00,Null,Null
39.839999,-8.703e-01,-5.427e-02,-1.925e+00,+2.463e+00,+1.985e+00,+1.949e+00,Null,Null
39.849999,-8.595e-01,+1.911e-01,-1.925e+00,+2.475e+00,+1.985e+00,+2.011e+00,Null,Null
39.859999,Null,Null,-1.925e+00,+2.479e+00,+1.985e+00,+2.065e+00,Null,Null
39.869999,-8.476e-01,+4.162e-01,-1.925e+00,+2.471e+00,+1.984e+00,+2.108e+00,Null,Null
39.879999,Null,Null,-1.925e+00,+2.462e+00,+1.984e+00,+2.144e+00,Null,Null
39.889999,-8.207e-01,+6.021e-01,-1.925e+00,+2.448e+00,+1.984e+00,+2.170e+00,Null,Null
39.899999,Null,Null,-1.925e+00,+2.436e+00,+1.984e+00,+2.193e+00,Null,Null
39.909999,-7.857e-01,+7.348e-01,-1.925e+00,+2.422e+00,+1.984e+00,+2.210e+00,Null,Null
39.919999,Null,Null,-1.925e+00,+2.411e+00,+1.984e+00,+2.224e+00,Null,Null
39.929999,-7.494e-01,+8.056e-01,-1.925e+00,+2.395e+00,+1.984e+00,+2.235e+00,Null,Null
39.939999,Null,Null,-1.921e+00,+2.380e+00,+1.983e+00,+2.247e+00,Null,Null
39.949999,-6.953e-01,+8.557e-01,-1.904e+00,+2.364e+00,+1.984e+00,+2.258e+00,Null,Null
39.959999,Null,Null,-1.878e+00,+2.352e+00,+1.983e+00,+2.268e+00,Null,Null
39.969999,-6.339e-01,+8.781e-01,-1.848e+00,+2.339e+00,+1.984e+00,+2.280e+00,Null,Null
39.979999,Null,Null,-1.814e+00,+2.330e+00,+1.984e+00,+2.290e+00,Null,Null
39.989999,-5.755e-01,+8.820e-01,-1.779e+00,+2.320e+00,+1.984e+00,+2.302e+00,Null,Null
39.999999,Null,Null,-1.741e+00,+2.312e+00,+1.984e+00,+2.313e+00,Null,Null
40.009999,-4.996e-01,+8.866e-01,-1.709e+00,+2.302e+00,+1.984e+00,+2.322e+00,Null,Null
40.019999,Null,Null,-1.688e+00,+2.294e+00,+1.984e+00,+2.329e+00,Null,Null
40.029999,-4.146e-01,+8.834e-01,-1.682e+00,+2.280e+00,+1.984e+00,+2.331e+00,Null,Null
40.039999,Null,Null,-1.685e+00,+2.267e+00,+1.984e+00,+2.332e+00,Null,Null
40.049999,-3.215e-01,+8.745e-01,-1.690e+00,+2.247e+00,+1.984e+00,+2.323e+00,Null,Null
40.059999,Null,Null,-1.695e+00,+2.231e+00,+1.984e+00,+2.315e+00,Null,Null
40.069999,-2.093e-01,+8.634e-01,-1.703e+00,+2.208e+00,+1.984e+00,+2.293e+00,Null,Null
40.079999,Null,Null,-1.716e+00,+2.189e+00,+1.984e+00,+2.273e+00,Null,Null
40.089999,-5.970e-02,+8.508e-01,-1.736e+00,+2.163e+00,+1.984e+00,+2.232e+00,Null,Null
40.099999,+1.440e-01,+8.334e-01,-1.760e+00,+2.133e+00,+1.984e+00,+2.165e+00,Null,Null
40.109999,Null,Null,-1.762e+00,+2.109e+00,+1.984e+00,+2.106e+00,Null,Null
40.119999,+4.112e-01,+8.107e-01,-1.740e+00,+2.087e+00,+1.984e+00,+2.025e+00,Null,Null
40.129999,Null,Null,-1.702e+00,+2.072e+00,+1.984e+00,+1.955e+00,Null,Null
40.139999,+6.710e-01,+7.738e-01,-1.660e+00,+2.061e+00,+1.984e+00,+1.862e+00,Null,Null
40.149999,Null,Null,-1.637e+00,+2.055e+00,+1.984e+00,+1.782e+00,Null,Null
40.159999,+8.230e-01,+7.188e-01,-1.644e+00,+2.043e+00,+1.984e+00,+1.688e+00,Null,Null
40.169999,+8.772e-01,+6.560e-01,-1.675e+00,+2.028e+00,+1.984e+00,+1.593e+00,Null,Null
40.179999,Null,Null,-1.726e+00,+2.014e+00,+1.984e+00,+1.513e+00,Null,Null
40.189999,+8.900e-01,+5.933e-01,-1.787e+00,+2.002e+00,+1.984e+00,+1.438e+00,Null,Null
40.199999,+8.896e-01,+5.242e-01,-1.855e+00,+1.992e+00,+1.984e+00,+1.370e+00,Null,Null
40.209999,Null,Null,-1.925e+00,+1.984e+00,+1.984e+00,+1.313e+00,Null,Null
40.219999,+8.853e-01,+4.515e-01,-1.931e+00,+1.986e+00,+1.982e+00,+1.270e+00,Null,Null
40.229999,Null,Null,-1.927e+00,+1.979e+00,+1.984e+00,+1.230e+00,Null,Null
40.239999,+8.795e-01,+3.690e-01,-1.921e+00,+1.972e+00,+1.984e+00,+1.190e+00,Null,Null
40.249999,+8.721e-01,+2.681e-01,-1.911e+00,+1.965e+00,+1.984e+00,+1.157e+00,Null,Null
40.259999,+8.633e-01,+1.402e-01,-1.898e+00,+1.960e+00,+1.984e+00,+1.136e+00,Null,Null
40.269999,Null,Null,-1.882e+00,+1.955e+00,+1.984e+00,+1.120e+00,Null,Null
40.279999,+8.505e-01,-3.537e-02,-1.861e+00,+1.952e+00,+1.984e+00,+1.114e+00,Null,Null
40.289999,Null,Null,-1.835e+00,+1.950e+00,+1.984e+00,+1.110e+00,Null,Null
40.299999,+8.308e-01,-2.707e-01,-1.803e+00,+1.950e+00,+1.984e+00,+1.118e+00,Null,Null
40.309999,+7.995e-01,-5.382e-01,-1.761e+00,+1.958e+00,+1.984e+00,+1.135e+00,Null,Null
40.319999,Null,Null,-1.716e+00,+1.964e+00,+1.984e+00,+1.149e+00,Null,Null
40.329999,+7.525e-01,-7.475e-01,-1.677e+00,+1.965e+00,+1.984e+00,+1.167e+00,Null,Null
40.339999,Null,Null,-1.647e+00,+1.966e+00,+1.984e+00,+1.182e+00,Null,Null
40.349999,+6.933e-01,-8.475e-01,-1.628e+00,+1.964e+00,+1.984e+00,+1.199e+00,Null,Null
40.359999,+6.267e-01,-8.764e-01,-1.621e+00,+1.963e+00,+1.993e+00,+1.218e+00,Null,Null
40.369999,Null,Null,-1.620e+00,+1.963e+00,+2.001e+00,+1.234e+00,Null,Null
40.379999,+5.585e-01,-8.804e-01,-1.628e+00,+1.965e+00,+2.021e+00,+1.252e+00,Null,Null
40.389999,+4.871e-01,-8.771e-01,-1.634e+00,+1.968e+00,+2.057e+00,+1.273e+00,Null,Null
40.399999,Null,Null,-1.628e+00,+1.973e+00,+2.087e+00,+1.292e+00,Null,Null
40.409999,+4.067e-01,-8.711e-01,-1.619e+00,+1.979e+00,+2.134e+00,+1.314e+00,Null,Null
40.419999,Null,Null,-1.606e+00,+1.985e+00,+2.174e+00,+1.334e+00,Null,Null
40.429999,+3.196e-01,-8.665e-01,-1.592e+00,+1.996e+00,+2.230e+00,+1.359e+00,Null,Null
40.439999,+2.116e-01,-8.598e-01,-1.567e+00,+2.013e+00,+2.295e+00,+1.390e+00,Null,Null
40.449999,Null,Null,-1.537e+00,+2.030e+00,+2.349e+00,+1.416e+00,Null,Null
40.459999,+6.534e-02,-8.491e-01,-1.504e+00,+2.061e+00,+2.387e+00,+1.451e+00,Null,Null
40.469999,-1.354e-01,-8.328e-01,-1.459e+00,+2.119e+00,+2.385e+00,+1.497e+00,Null,Null
40.479999,Null,Null,-1.424e+00,+2.167e+00,+2.382e+00,+1.538e+00,Null,Null
40.489999,-3.908e-01,-8.069e-01,-1.403e+00,+2.220e+00,+2.363e+00,+1.584e+00,Null,Null
40.499999,-6.428e-01,-7.659e-01,-1.403e+00,+2.266e+00,+2.340e+00,+1.630e+00,Null,Null
40.509999,Null,Null,-1.423e+00,+2.304e+00,+2.320e+00,+1.668e+00,Null,Null
40.519999,-8.021e-01,-7.075e-01,-1.458e+00,+2.344e+00,+2.283e+00,+1.709e+00,Null,Null
40.529999,Null,Null,-1.506e+00,+2.375e+00,+2.252e+00,+1.742e+00,Null,Null
